opera_id,dcTitle_opera,dcTitle_persona,column,data
71762,The Sound of Music / Tutti insieme appassionatamente,"Trapp, Maria Augusta von",relazione,testo di
71763,"Un fiore... gracile nel vento, ct,org,ens","Ferrari, Maurizio",relazione,compositore
71764,"Vacuum & Loneliness, cl,org","Oehring, Helmut",relazione,compositore
71765,"Red Shift II, cl,tr,org,percuss","La Licata, Francesco",relazione,compositore
71766,"Ossa Acida, org,ens","Filidei, Francesco",relazione,compositore
71767,"Leçons de Ténèbres, ct,tr,org","Paci Dalò, Roberto",relazione,compositore
71768,"Negativo, org","Lanza, Mauro",relazione,compositore
71769,"Sirene, org","Prati, Walter",relazione,compositore
71770,"Role-playing, org","Agostini, Andrea",relazione,compositore
71771,"Drones 2, ens,live","Nova, Riccardo",relazione,compositore
71772,"Hallowe'en, quartetto d'archi,pf","Ives, Charles",relazione,compositore
71773,String Quartet n. 2,"Ives, Charles",relazione,compositore
71774,13 Songs,"Ives, Charles",relazione,compositore
71775,"The Unanswered Question, archi,fiati","Ives, Charles",relazione,compositore
71776,Set for Chamber Orchestra n. 1,"Ives, Charles",relazione,compositore
71777,"Das Dörfchen: «Ich rühme mir meine Dörfchen hier», coro maschile,chit n. 1, op. 11, D 598","Schubert, Franz",relazione,compositore
71777,"Das Dörfchen: «Ich rühme mir meine Dörfchen hier», coro maschile,chit n. 1, op. 11, D 598","Bürger, Gottfried August",relazione,librettista
71778,"Die Nachtigall: «Bescheiden verbogen», coro maschile,pf n. 2, op. 11, D 724, trascrizione per coro maschile,chit","Schubert, Franz",relazione,compositore
71778,"Die Nachtigall: «Bescheiden verbogen», coro maschile,pf n. 2, op. 11, D 724, trascrizione per coro maschile,chit","Unger, Johann Carl",relazione,librettista
71779,"Geist der Liebe: «Der Abend Schleiert Flur und Hain», coro maschile,pf n. 3, op. 11, D 747, trascrizione per coro maschile,chit","Schubert, Franz",relazione,compositore
71779,"Geist der Liebe: «Der Abend Schleiert Flur und Hain», coro maschile,pf n. 3, op. 11, D 747, trascrizione per coro maschile,chit","Matthisson, Friedrich von",relazione,librettista
71780,"Frühlingsgesang: «Schmücket die Locken», coro maschile,pf n. 1, op. 16, D 740, trascrizione per coro maschile,chit","Schubert, Franz",relazione,compositore
71780,"Frühlingsgesang: «Schmücket die Locken», coro maschile,pf n. 1, op. 16, D 740, trascrizione per coro maschile,chit","Schober, Franz von",relazione,librettista
71781,"Naturgenuss: «Im Abendschimmer wallt der Quell», coro maschile,pf n. 2, op. 16, D 422, trascrizione per coro maschile,chit","Schubert, Franz",relazione,compositore
71781,"Naturgenuss: «Im Abendschimmer wallt der Quell», coro maschile,pf n. 2, op. 16, D 422, trascrizione per coro maschile,chit","Matthisson, Friedrich von",relazione,librettista
71782,"Drei Lieder, 3v. femm,pf, op. 114","Schumann, Robert",relazione,compositore
71783,"A csodálatos mandarin: Suite dal balletto / Il mandarino meraviglioso, orch, op. 19","Bartók, Béla",relazione,compositore
71784,"Vier Gesänge, coro femm,2cor,arp, op. 17","Brahms, Johannes",relazione,compositore
71785,"Vier Gesänge, lied: «Es tönt ein voller Harfenklang», coro femm,cor,arp n. 1, op. 17","Brahms, Johannes",relazione,compositore
71785,"Vier Gesänge, lied: «Es tönt ein voller Harfenklang», coro femm,cor,arp n. 1, op. 17","Ruperti, Friederik",relazione,librettista
71786,"Vier Gesänge: Lied von Shakespeare, lied: «Komm herbei», coro femm,2cor,arp n. 2, op. 17","Brahms, Johannes",relazione,compositore
71786,"Vier Gesänge: Lied von Shakespeare, lied: «Komm herbei», coro femm,2cor,arp n. 2, op. 17","Shakespeare, William",relazione,librettista
71787,"Vier Gesänge: Der Gärtner, lied: «Wohinmichmgehmund schaue», coro femm,2cor,arp n. 3, op. 17","Brahms, Johannes",relazione,compositore
71787,"Vier Gesänge: Der Gärtner, lied: «Wohinmichmgehmund schaue», coro femm,2cor,arp n. 3, op. 17","Eichendorff, Joseph von",relazione,librettista
71788,"Vier Gesänge: Gesang aus Fingal, lied: «Wein' an den Felsen», coro femm,2cor,arp n. 4, op. 17","Brahms, Johannes",relazione,compositore
71788,"Vier Gesänge: Gesang aus Fingal, lied: «Wein' an den Felsen», coro femm,2cor,arp n. 4, op. 17",Ossian,relazione,librettista
71789,"Liebeslieder, coro,pf4mani, op. 52","Brahms, Johannes",relazione,compositore
71789,"Liebeslieder, coro,pf4mani, op. 52","Daumer, Georg Friedrich",relazione,librettista
71790,"Cantus in memoriam B. Britten, archi,camp","Pärt, Arvo",relazione,compositore
71791,"L'Oiseau de feu: Suite, orch n. 2","Stravinskij, Igor'",relazione,compositore
71792,"Concerto, pf,orch n. 24, Do min., K 491","Mozart, Wolfgang Amadeus",relazione,compositore
71793,"Concerto, cemb,archi,bc, Re min., BWV 1052","Bach, Johann Sebastian",relazione,compositore
71794,"Toccata, orch","Szabelski, Boleslaw",relazione,compositore
71795,"Sonata, vl,pf n. 3","Janácek, Leós",relazione,compositore
71796,"Sonata, vl,pf n. 1, op. 11, Mib","Hindemith, Paul",relazione,compositore
71797,"Tartiniana II, vl,pf","Dallapiccola, Luigi",relazione,compositore
71798,"Due studi, vl,pf","Dallapiccola, Luigi",relazione,compositore
71799,"Sei Lieder, voce,pf, op. 75","Beethoven, Ludwig van",relazione,compositore
71800,Adelaide,"Beethoven, Ludwig van",relazione,compositore
71800,Adelaide,"Matthisson, Friedrich von",relazione,librettista
71801,"An die ferne Geliebte, voce,pf, op. 98","Beethoven, Ludwig van",relazione,compositore
71802,"Quattro ariette e un duetto, op. 82","Beethoven, Ludwig van",relazione,compositore
71803,"Tre Lieder, voce,pf, op. 83","Beethoven, Ludwig van",relazione,compositore
71804,"Der Kuss, op. 128","Beethoven, Ludwig van",relazione,compositore
71804,"Der Kuss, op. 128","Weisse, Christian Fr.",relazione,librettista
71805,"Vier Stücke, vl,pf, op. 7","Webern, Anton",relazione,compositore
71806,"Vier Stücke, cl,pf, op. 5","Berg, Alban",relazione,compositore
71807,Kammerkonzert: Adagio,"Berg, Alban",relazione,compositore
71808,"Prima piccola suite, vl,pf","Manzoni, Giacomo",relazione,compositore
71809,"Epitaffio per Cesare Pavese, cl,vl,vlc","Gentilucci, Armando",relazione,compositore
71810,"Etwas ruhiger im Ausdruck, fl,cl,vl,vlc,pf","Donatoni, Franco",relazione,compositore
71811,"Labirinto n. 2, pf","Canino, Bruno",relazione,compositore
71812,Dieci variazioni sul Geister-Thema di Robert Schumann,"Schumann, Robert",relazione,testo di
71812,Dieci variazioni sul Geister-Thema di Robert Schumann,"Brahms, Johannes",relazione,compositore
71813,"Six épigraphes antiques, 2pf","Debussy, Claude",relazione,compositore
71814,"Venti studi per chitarra, chit","Sor, Fernando Macari",relazione,compositore
71815,"Fandanguillo, chit, op. 36","Turina, Joaquin",relazione,compositore
71816,"Preludio, chit","Malipiero, Gianfrancesco",relazione,compositore
71817,Preludio e Allegro,"Murcia, Santiago de",relazione,compositore
71818,Barcarola,"Tansman, Alexandre",relazione,compositore
71819,Variazioni su un tema popolare,"Narváez, Luis de",relazione,compositore
71820,Romanza,Anonimo (XVIII sec.),relazione,compositore
71821,"Danzas españolas, pf n. 5, trascrizione per chit","Granados, Enrique",relazione,compositore
71822,Bourrée,"Bach, Johann Sebastian",relazione,compositore
71823,Allemanda,"Bach, Johann Sebastian",relazione,compositore
71824,Minuetto,"Rameau, Jean-Philippe",relazione,compositore
71825,"Trois marches militaires, op. 51 n. 1, pf4mani, D 733, Re","Schubert, Franz",relazione,compositore
71826,"Trois marches militaires, op. 51 n. 2, pf4mani, D 733, Re","Schubert, Franz",relazione,compositore
71827,"Trois marches militaires / Tre marce militari, op. 51 n. 3, pf4mani, D 733, Mi bemolle Magg.","Schubert, Franz",relazione,compositore
71828,Varie composizioni per coro di voci bianche,AA. VV.,relazione,compositore
71829,"Solomon, soli,coro,orch n. 67","Händel, Georg Friedrich",relazione,compositore
71830,"Trio sonata, 2 oboi e continuum n. 5, Sol","Sammartini, Giuseppe",relazione,compositore
71831,"Why ask you, cemb","Bull, John",relazione,compositore
71832,"King Arthur, or British Worthy / Re Artù n. 3","Purcell, Henry",relazione,compositore
71832,"King Arthur, or British Worthy / Re Artù n. 3","Dryden, John",relazione,librettista
71833,"Sonata n. 1, La min.","Galliard, Johann Ernst",relazione,compositore
71834,"Trio Sonata, 2ob,bc n. 11, Re min.","Jerace, Michelangelo",relazione,compositore
71835,"Misero pastorello ardo di sete, ms,2ob,continuum","Bononcini, Giovanni",relazione,compositore
71836,"Zwei Freunde, 2ob,bc","Muller, Max",relazione,compositore
71839,"From the song of Salomon, ms,ob,cor ingl,continuum","Davis, Carl",relazione,compositore
71840,"Rise up, my love","Davis, Carl",relazione,compositore
71841,I opened to my beloved,"Davis, Carl",relazione,compositore
71842,I am my beloved's,"Davis, Carl",relazione,compositore
71843,Set me as a seal,"Davis, Carl",relazione,compositore
71844,International Folk Song,"Langford, Gordon",relazione,compositore
71845,"Divertimento, 2ob,2cor,2fag, Mib, K 289","Mozart, Wolfgang Amadeus",relazione,compositore
71846,"Serenata, 2 oboi, 2 clarinetti, 2 corni, 2 fagotti, Do min., K 388, Nachtmusik","Mozart, Wolfgang Amadeus",relazione,compositore
71847,"Serenata, Sib, K361, Gran Partita","Mozart, Wolfgang Amadeus",relazione,compositore
71848,"Sarabanda et Double, chit, Si min.","Bach, Johann Sebastian",relazione,compositore
71849,"Danza Kurda, chit",Anonimo (XIV sec.),relazione,compositore
71850,"Divertimento per il decacordo, chitarra a 10 corde","Carulli, Ferdinando",relazione,compositore
71851,"Studio, chit, Si min.","Sor, Fernando Macari",relazione,compositore
71852,"Studio, chit, Mi min.","Sor, Fernando Macari",relazione,compositore
71853,"Studio, chit, Re","Sor, Fernando Macari",relazione,compositore
71854,"Tema variato, chit, op. 9","Sor, Fernando Macari",relazione,compositore
71855,"Due bagatelle, chit, op. 43","Sor, Fernando Macari",relazione,compositore
71856,"Fantasie villageoise, chit, op. 52","Sor, Fernando Macari",relazione,compositore
71857,"Fantasie sur un air écossais, chit, op. 40","Sor, Fernando Macari",relazione,compositore
71858,"Tema variato, chit, op. 28","Sor, Fernando Macari",relazione,compositore
71859,Andantino sostenuto e rondò,"Giuliani, Mauro",relazione,compositore
71860,"Suite, chit, Mi","Weiss, Silvius Leopold",relazione,compositore
71861,"Ukvalská lidová poesie v písních / La poesia popolare morava nei canti, sp,pf","Janácek, Leós",relazione,compositore
71862,"Concertino, pf,vl,vl,vla,cor,cl,fag","Janácek, Leós",relazione,compositore
71863,Príhody Lišky Bystroušky / Le avventure della volpe astuta,"Janácek, Leós",relazione,compositore
71864,"Taraš Bulba, orch","Janácek, Leós",relazione,compositore
71864,"Taraš Bulba, orch","Gogol', Nicolaj Vasil'evi|c",relazione,testi secondari di
71865,Arie d'opera,AA. VV.,relazione,compositore
71866,Beitrag zur fünfzigjährigen Jubelfeier des Herrn Salieri,"Schubert, Franz",relazione,"compositore,librettista"
71867,"Szene aus Goethes ""Faust"", voce,pf, D 126","Schubert, Franz",relazione,compositore
71868,"Zur Namensfeier meines Vaters: «Ertöne Leier zur Festesfeier», voci,chit, D 80","Schubert, Franz",relazione,"compositore,librettista"
71869,"Danze tedesche, 2vl,vla,vlc","Schubert, Franz",relazione,compositore
71870,"Der Hochzeitsbraten: «Ach liebes Herz», tn,sp,bs,pf","Schubert, Franz",relazione,compositore
71870,"Der Hochzeitsbraten: «Ach liebes Herz», tn,sp,bs,pf","Schober, Franz von",relazione,librettista
71871,"Der Weiberfreund: «Noch fand von Evens Töchterscharen», tn,pf, La, D 271","Schubert, Franz",relazione,compositore
71871,"Der Weiberfreund: «Noch fand von Evens Töchterscharen», tn,pf, La, D 271","Schober, Franz von",relazione,librettista
71871,"Der Weiberfreund: «Noch fand von Evens Töchterscharen», tn,pf, La, D 271","Cowley, Abraham",relazione,librettista
71872,"Drei Gesänge: Die Art, ein Weib zu nehmen (Il modo di prendere moglie): «Or su, non ci pensiamo (Wohlan! und ohne Zagen)» n. 3, op. 83, Do, D 902","Metastasio, Pietro",relazione,testo di
71872,"Drei Gesänge: Die Art, ein Weib zu nehmen (Il modo di prendere moglie): «Or su, non ci pensiamo (Wohlan! und ohne Zagen)» n. 3, op. 83, Do, D 902","Schubert, Franz",relazione,compositore
71873,"Tema con variazioni. Variazioni di Zdenka, pf","Janácek, Leós",relazione,compositore
71874,"Zulice, 1 X 1905 / Nella strada, pf","Janácek, Leós",relazione,compositore
71875,"Po zarostlém chodnícku / Sul sentiero di rovi, pf","Janácek, Leós",relazione,compositore
71876,"Concerto grosso, archi,bc n. 4, op. 6, La min., HWV 322","Händel, Georg Friedrich",relazione,compositore
71877,"V mlhách / Nella nebbia, pf","Janácek, Leós",relazione,compositore
71878,Magnificat,"Radom, Nicolaus de",relazione,compositore
71879,In te Domine speravi,"Szamotuly, Vaclav de",relazione,compositore
71881,"Canzone 'La Monteverde', 4vla","Merula, Tarquinio",relazione,compositore
71883,"Madrigali a cinque voci, Libro I","Marenzio, Luca",relazione,compositore
71884,Fantasia,"Cato, Diomedes",relazione,compositore
71885,Concerto II,"Jarzebski, Adam",relazione,compositore
71886,Laetentur coeli,"Zielenski, Mikolaj",relazione,compositore
71887,"Magnificat, soli,coro,orch, Sol min.","Vivaldi, Antonio",relazione,compositore
71888,Gridan vost'occhi,"Aquilano, Serafino",relazione,"compositore,librettista"
71889,"Il sesto libro de madrigali a 5 voci con uno Dialogo a Sette, con il suo Basso continuo, Libro VI","Monteverdi, Claudio",relazione,compositore
71890,"Madrigali guerrieri et amorosi, Libro VIII: Combattimento di Tancredi e Clorinda, n. 13","Monteverdi, Claudio",relazione,compositore
71890,"Madrigali guerrieri et amorosi, Libro VIII: Combattimento di Tancredi e Clorinda, n. 13","Tasso, Torquato",relazione,librettista
71891,Secondo libro di Madrigali a 5 voci,"Petrarca, Francesco",relazione,librettista
71891,Secondo libro di Madrigali a 5 voci,"Rore, Cipriano de",relazione,compositore
71892,"Madrigali a 5 voci di C. M. Cremonese discepolo de Signor Marc'Antonio Ingigneri.. Libro I, Libro I","Monteverdi, Claudio",relazione,compositore
71893,"Il Quinto Libro de Madrigali a 5 voci... col Basso continuo per il Clavicembano, Chittarone...","Monteverdi, Claudio",relazione,compositore
71894,Musiche a 1-3 e 5 voci,"Gagliano, Marco da",relazione,compositore
71895,"Ho disposto sempre amarti, 4v","D'Ana, Francesco",relazione,compositore
71896,Ave verum corpus,"Mozart, Wolfgang Amadeus",relazione,compositore
71897,"Presso il fiume straniero, coro","Gounod, Charles",relazione,compositore
71898,"Ungarische Rhapsodien, pf, R 106","Liszt, Franz",relazione,compositore
71899,"Rondo, pf 4mani, op. 138, Re, D 608","Schubert, Franz",relazione,compositore
71900,"Rondo, pf 4mani, op. 107, La, D 951","Schubert, Franz",relazione,compositore
71901,"Hymn to St. Cecilia, coro e cappella, op. 27","Britten, Benjamin",relazione,compositore
71902,"Man that is born of a woman, soli,coro,org, n. 28","Purcell, Henry",relazione,compositore
71903,"Thou know'st, Lord, the secrets of our hearts, sp,ct,tn,bs,coro,org n. 60b","Purcell, Henry",relazione,compositore
71904,Mission,"Morricone, Ennio",relazione,compositore
71905,Vespro della Beata Vergine da concerto composto sopra canti fermi sex vocibus et sex instrumentis,"Monteverdi, Claudio",relazione,compositore
71906,"Ercole sul Termodonte, RV 710","Vivaldi, Antonio",relazione,compositore
71906,"Ercole sul Termodonte, RV 710","Bussani, Giacomo Francesco",relazione,librettista
71907,"Vieni, vieni o mio diletto, sp, pf","Vivaldi, Antonio",relazione,compositore
71908,Paride ed Elena,"Gluck, Christoph Willibald",relazione,compositore
71908,Paride ed Elena,"Calzabigi, Ranieri de'",relazione,librettista
71909,"L'Enfant prodigue, sp,tn,br,soli,coro,orch","Debussy, Claude",relazione,compositore
71911,"E canta il grillo, trascrizione per sp,pf","Billi, Vincenzo",relazione,compositore
71912,Preghiera,"Bonaguri, Piero",relazione,compositore
71913,"Ariettes, paysages belges et aquerelles","Debussy, Claude",relazione,compositore
71914,Carskaja nevesta / La sposa dello zar,"Tjumenev, Ilja Fëdorovic",relazione,librettista
71914,Carskaja nevesta / La sposa dello zar,"Rimskij-Korsakov, Nikolaj",relazione,compositore
71917,"Quartetto, archi, op. 168, Sib, D 112","Schubert, Franz",relazione,compositore
71918,"Der König in Thule, lied: «Es war ein König in Thule», sp,pf n. 5, op. 5, Re min., D 367","Schubert, Franz",relazione,compositore
71918,"Der König in Thule, lied: «Es war ein König in Thule», sp,pf n. 5, op. 5, Re min., D 367","Goethe, Johann Wolfgang : von",relazione,librettista
