id,fullpath,compositions_id,dcTitle,composizione_entity_identifiers,composizione_uri,durata,from,to,datetext,source_id,autore_testo,autore_musica,autore_compositore,autore_opera_letteraria,autore_testi_secondari,adattamento_musicale,autore_musica_clean,autore_testo_clean,autore_opera_letteraria.1,literary_author_name,literary_author_id,wikidata_entity_id,operaLabel,character_wikidata_id,character_name,voice_type,character_gender,Anno
teatro_regio_42414,"/Composizioni (52556)/Young Person’s Guide to the Orchestra (The), variazioni e fuga su un tema di Purcell op. 34 (42414)",42414,"Young Person’s Guide to the Orchestra (The), variazioni e fuga su un tema di Purcell op. 34",,,,1945-01-01,1945-12-31,01-01-1945 - 31-12-1945,object_id_3064,,/Voci di autorità/Persone/Benjamin Britten (2507),,,,,Benjamin Britten,,,,,,,,,,,1945
teatro_regio_42415,/Composizioni (52556)/Danses (42415),42415,Danses,,,,1904-01-01,1904-12-31,01-01-1904 - 31-12-1904,object_id_3065,,/Voci di autorità/Persone/Achille-Claude Debussy (2520),,,,,Achille-Claude Debussy,,,,,,,,,,,1904
teatro_regio_42416,/Composizioni (52556)/Pulcinella: Suite dal balletto op. 46a (42416),42416,Pulcinella: Suite dal balletto op. 46a,,,,1925-01-01,1925-12-31,01-01-1925 - 31-12-1925,object_id_3067,,/Voci di autorità/Persone/Igor Stravinskij (2591),,,,,Igor Stravinskij,,,,,,,,,,,1925
teatro_regio_42417,"/Composizioni (52556)/Piccolo spazzacamino, Il (42417)",42417,"Piccolo spazzacamino, Il",,,,1949-01-01,1949-12-31,01-01-1949 - 31-12-1949,object_id_3068,/Voci di autorità/Persone/Eric Crozier (2805),/Voci di autorità/Persone/Benjamin Britten (2507),,,,,Benjamin Britten,Eric Crozier,,,,,,,,,,1949
teatro_regio_42418,"/Composizioni (52556)/Cantus arcticus, op. 61 (42418)",42418,"Cantus arcticus, op. 61",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3069,,/Voci di autorità/Persone/Einojuhani Rautavaara (11217),,,,,Einojuhani Rautavaara,,,,,,,,,,,1972
teatro_regio_42419,"/Composizioni (52556)/Concerto in re minore per violino e orchestra, op. 47 (42419)",42419,"Concerto in re minore per violino e orchestra, op. 47",,,,1904-01-01,1904-12-31,01-01-1904 - 31-12-1904,object_id_3070,,/Voci di autorità/Persone/Jean Sibelius (4749),,,,,Jean Sibelius,,,,,,,,,,,1904
teatro_regio_42420,/Composizioni (52556)/Sinfonia n. 7 in do maggiore op. 105 (42420),42420,Sinfonia n. 7 in do maggiore op. 105,,,,1924-01-01,1924-12-31,01-01-1924 - 31-12-1924,object_id_3071,,/Voci di autorità/Persone/Jean Sibelius (4749),,,,,Jean Sibelius,,,,,,,,,,,1924
teatro_regio_42421,/Composizioni (52556)/Sinfonia n. 8 in do minore op. 65 (42421),42421,Sinfonia n. 8 in do minore op. 65,,,,1943-01-01,1943-12-31,01-01-1943 - 31-12-1943,object_id_3072,,/Voci di autorità/Persone/Dmitrij Šostakovič (4081),,,,,Dmitrij Šostakovič,,,,,,,,,,,1943
teatro_regio_42422,/Composizioni (52556)/Capriccio italiano op. 45 (42422),42422,Capriccio italiano op. 45,,,,1880-01-01,1880-12-31,01-01-1880 - 31-12-1880,object_id_3073,,/Voci di autorità/Persone/Pëtr Il’ič Čajkovskij (2514),,,,,Pëtr Il’ič Čajkovskij,,,,,,,,,,,1880
teatro_regio_42423,/Composizioni (52556)/Cantus in memoriam Benjamin Britten (42423),42423,Cantus in memoriam Benjamin Britten,,,,1976-01-01,1976-12-31,01-01-1976 - 31-12-1976,object_id_3074,,/Voci di autorità/Persone/Arvo Pärt (3911),,,,,Arvo Pärt,,,,,,,,,,,1976
teatro_regio_42424,/Composizioni (52556)/Requiem per archi (42424),42424,Requiem per archi,,,,1957-01-01,1957-12-31,01-01-1957 - 31-12-1957,object_id_3075,,/Voci di autorità/Persone/Tōru Takemitsu (10415),,,,,Tōru Takemitsu,,,,,,,,,,,1957
teatro_regio_42425,/Composizioni (52556)/Valses nobles et sentimentales (42425),42425,Valses nobles et sentimentales,,,,1911-01-01,1911-12-31,01-01-1911 - 31-12-1911,object_id_3076,,/Voci di autorità/Persone/Maurice Ravel (2578),,,,,Maurice Ravel,,,,,,,,,,,1911
teatro_regio_42426,/Composizioni (52556)/Sinfonia n. 10 in mi minore op. 93 (42426),42426,Sinfonia n. 10 in mi minore op. 93,,,,1953-01-01,1953-12-31,01-01-1953 - 31-12-1953,object_id_3077,,/Voci di autorità/Persone/Dmitrij Šostakovič (4081),,,,,Dmitrij Šostakovič,,,,,,,,,,,1953
teatro_regio_42427,"/Composizioni (52556)/Sinfonia n. 1 in sol minore, op. 13 “Sogni d'inverno” (42427)",42427,"Sinfonia n. 1 in sol minore, op. 13 “Sogni d'inverno”",,,,1868-02-15,1868-02-15,15-02-1868 - 15-02-1868,object_id_3083,,/Voci di autorità/Persone/Pëtr Il’ič Čajkovskij (2514),,,,,Pëtr Il’ič Čajkovskij,,,,,,,,,,,1868
teatro_regio_42428,"/Composizioni (52556)/Apprenti sorcier, L’ (42428)",42428,"Apprenti sorcier, L’",,,,1897-01-01,1897-12-31,01-01-1897 - 31-12-1897,object_id_3084,,/Voci di autorità/Persone/Paul Dukas (10049),,/Voci di autorità/Persone/Johann Wolfgang Goethe (3958),,,Paul Dukas,,Johann Wolfgang Goethe,Johann Wolfgang Goethe,3958,,,,,,,1897
teatro_regio_42429,"/Composizioni (52556)/Concerto per pianoforte n. 2 in do minore, op. 18 (42429)",42429,"Concerto per pianoforte n. 2 in do minore, op. 18",,,,1900-01-02,1901-12-31,01-01-1900 - 31-12-1901,object_id_3085,,/Voci di autorità/Persone/Sergej Rachmaninov (7032),,,,,Sergej Rachmaninov,,,,,,,,,,,1901
teatro_regio_42430,/Composizioni (52556)/Gaspard de la nuit (42430),42430,Gaspard de la nuit,,,,1908-01-01,1908-12-31,01-01-1908 - 31-12-1908,object_id_3086,,/Voci di autorità/Persone/Maurice Ravel (2578),/Voci di autorità/Persone/Marius Constant (11174),,,,Maurice Ravel,,,,,,,,,,,1908
teatro_regio_42431,/Composizioni (52556)/Tempi moderni (42431),42431,Tempi moderni,,,,1936-02-05,1936-02-05,05-02-1936 - 05-02-1936,object_id_3087,,/Voci di autorità/Persone/Charlie Chaplin (7011),,,,,Charlie Chaplin,,,,,,,,,,,1936
teatro_regio_42432,/Composizioni (52556)/Concerto per violino e orchestra (42432),42432,Concerto per violino e orchestra,,,,1936-04-19,1936-04-19,19-04-1936 - 19-04-1936,object_id_3089,,/Voci di autorità/Persone/Alban Berg (2531),,,,,Alban Berg,,,,,,,,,,,1936
teatro_regio_42433,/Composizioni (52556)/Adagio per archi op. 11 (42433),42433,Adagio per archi op. 11,,,,1938-01-01,1938-12-31,01-01-1938 - 31-12-1938,object_id_3090,,/Voci di autorità/Persone/Samuel Barber (2527),,,,,Samuel Barber,,,,,,,,,,,1938
teatro_regio_42434,"/Composizioni (52556)/Appalachian Spring, suite dal balletto (42434)",42434,"Appalachian Spring, suite dal balletto",,,,1944-01-01,1944-12-31,01-01-1944 - 31-12-1944,object_id_3091,,/Voci di autorità/Persone/Aaron Copland (4711),,,,,Aaron Copland,,,,,,,,,,,1944
teatro_regio_42435,/Composizioni (52556)/Romanza per violoncello e orchestra (42435),42435,Romanza per violoncello e orchestra,,,,1883-01-01,1883-12-31,01-01-1883 - 31-12-1883,object_id_3092,,/Voci di autorità/Persone/Richard Strauss (2590),,,,,Richard Strauss,,,,,,,,,,,1883
teatro_regio_42436,"/Composizioni (52556)/Lago dei cigni, Il (42436)",42436,Swan Lake,Q199786,https://www.wikidata.org/wiki/Q199786,,1969-01-01,1969-12-31,01-01-1969 - 31-12-1969,object_id_3094,"/Voci di autorità/Persone/Vladimir Begičev (9001),/Voci di autorità/Persone/Vasilij Gel’cer (21095)",/Voci di autorità/Persone/Pëtr Il’ič Čajkovskij (2514),,,,,Pëtr Il’ič Čajkovskij,Vladimir Begičev,,,,Q199786,Il lago dei cigni,,,,,1969
teatro_regio_42437,"/Composizioni (52556)/Schiaccianoci, Lo (42437)",42437,The Nutcracker,Q193705,https://www.wikidata.org/wiki/Q193705,,1966-01-01,1966-12-31,01-01-1966 - 31-12-1966,object_id_3095,,/Voci di autorità/Persone/Pëtr Il’ič Čajkovskij (2514),/Voci di autorità/Persone/Pëtr Il’ič Čajkovskij (2514),/Voci di autorità/Persone/Ernst Theodor Wilhelm Hoffmann (6988),,,Pëtr Il’ič Čajkovskij,,Ernst Theodor Wilhelm Hoffmann,Ernst Theodor Wilhelm Hoffmann,6988,Q193705,Lo Schiaccianoci,Q12859817,Fata Confetto,,femmina,1966
teatro_regio_42438,"/Composizioni (52556)/Bella addormentata, La (42438)",42438,The Sleeping Beauty,Q838051,https://www.wikidata.org/wiki/Q838051,,1973-01-01,1973-12-31,01-01-1973 - 31-12-1973,object_id_3096,/Voci di autorità/Persone/Ivan Vševoložskij (11270),/Voci di autorità/Persone/Pëtr Il’ič Čajkovskij (2514),,/Voci di autorità/Persone/Charles Perrault (8054),,,Pëtr Il’ič Čajkovskij,Ivan Vševoložskij,Charles Perrault,Charles Perrault,8054,Q838051,La bella addormentata,Q27778145,fata buona,,femmina,1973
teatro_regio_42439,/Composizioni (52556)/Concertone per due violini e orchestra in do maggiore K. 190 (42439),42439,Concertone per due violini e orchestra in do maggiore K. 190,,,,1774-01-01,1774-12-31,01-01-1774 - 31-12-1774,object_id_3097,,/Voci di autorità/Persone/Wolfgang Amadeus Mozart (2562),,,,,Wolfgang Amadeus Mozart,,,,,,,,,,,1774
teatro_regio_42440,/Composizioni (52556)/Sinfonia per trombone e orchestra (42440),42440,Sinfonia per trombone e orchestra,,,,1954-01-01,1954-12-31,01-01-1954 - 31-12-1954,object_id_3098,,/Voci di autorità/Persone/Ernest Bloch (11283),,,,,Ernest Bloch,,,,,,,,,,,1954
teatro_regio_42441,/Composizioni (52556)/Roma città aperta - Paisà (42441),42441,Roma città aperta - Paisà,,,,1945-01-01,1946-12-31,01-01-1945 - 31-12-1946,object_id_3099,,/Voci di autorità/Persone/Renzo Rossellini (11286),,,,,Renzo Rossellini,,,,,,,,,,,1946
teatro_regio_42442,/Composizioni (52556)/Intermezzo per violino e orchestra (42442),42442,Intermezzo per violino e orchestra,,,,1939-01-01,1939-12-31,01-01-1939 - 31-12-1939,object_id_3100,,/Voci di autorità/Persone/Heinz Provost (11287),,,,,Heinz Provost,,,,,,,,,,,1939
teatro_regio_42443,/Composizioni (52556)/Casablanca: Opening (42443),42443,Casablanca: Opening,,,,1942-01-01,1942-12-31,01-01-1942 - 31-12-1942,object_id_3101,,/Voci di autorità/Persone/Herman Hupfeld (11288),/Voci di autorità/Persone/Maximilian Raoul Walter Steiner (11289),,,,Herman Hupfeld,,,,,,,,,,,1942
teatro_regio_42444,/Composizioni (52556)/Casablanca: As Time Goes By (42444),42444,Casablanca: As Time Goes By,,,,,,,object_id_3102,,/Voci di autorità/Persone/Herman Hupfeld (11288),/Voci di autorità/Persone/Maximilian Raoul Walter Steiner (11289),,,,Herman Hupfeld,,,,,,,,,,,
teatro_regio_42445,/Composizioni (52556)/Mondo cane: Suite (42445),42445,Mondo cane: Suite,,,,1962-01-01,1962-12-31,01-01-1962 - 31-12-1962,object_id_3103,,/Voci di autorità/Persone/Riziero Ortolani (11290),"/Voci di autorità/Persone/Nino Oliviero (11291),/Voci di autorità/Persone/Norman Newell (11292)",,,,Riziero Ortolani,,,,,,,,,,,1962
teatro_regio_42446,/Composizioni (52556)/Mondo cane: More (orchestra) (42446),42446,Mondo cane: More (orchestra),,,,1962-01-01,1962-12-31,01-01-1962 - 31-12-1962,object_id_3104,,/Voci di autorità/Persone/Riziero Ortolani (11290),"/Voci di autorità/Persone/Nino Oliviero (11291),/Voci di autorità/Persone/Norman Newell (11292)",,,,Riziero Ortolani,,,,,,,,,,,1962
teatro_regio_42447,/Composizioni (52556)/Mondo cane: Modelle in Blu (42447),42447,Mondo cane: Modelle in Blu,,,,1962-01-01,1962-12-31,01-01-1962 - 31-12-1962,object_id_3105,,/Voci di autorità/Persone/Riziero Ortolani (11290),"/Voci di autorità/Persone/Nino Oliviero (11291),/Voci di autorità/Persone/Norman Newell (11292)",,,,Riziero Ortolani,,,,,,,,,,,1962
teatro_regio_42448,/Composizioni (52556)/Mondo cane: Caccia agli squali (42448),42448,Mondo cane: Caccia agli squali,,,,1962-01-01,1962-12-31,01-01-1962 - 31-12-1962,object_id_3106,,/Voci di autorità/Persone/Riziero Ortolani (11290),"/Voci di autorità/Persone/Nino Oliviero (11291),/Voci di autorità/Persone/Norman Newell (11292)",,,,Riziero Ortolani,,,,,,,,,,,1962
teatro_regio_42449,/Composizioni (52556)/Mondo cane: Ragazze e Marinai (42449),42449,Mondo cane: Ragazze e Marinai,,,,1962-01-01,1962-12-31,01-01-1962 - 31-12-1962,object_id_3107,,/Voci di autorità/Persone/Riziero Ortolani (11290),"/Voci di autorità/Persone/Nino Oliviero (11291),/Voci di autorità/Persone/Norman Newell (11292)",,,,Riziero Ortolani,,,,,,,,,,,1962
teatro_regio_42450,/Composizioni (52556)/Mondo cane: More (42450),42450,Mondo cane: More,,,,1962-01-01,1962-12-31,01-01-1962 - 31-12-1962,object_id_3108,,/Voci di autorità/Persone/Riziero Ortolani (11290),"/Voci di autorità/Persone/Nino Oliviero (11291),/Voci di autorità/Persone/Norman Newell (11292)",,,,Riziero Ortolani,,,,,,,,,,,1962
teatro_regio_42451,"/Composizioni (52556)/Fratello Sole, Sorella Luna: Suite (42451)",42451,"Fratello Sole, Sorella Luna: Suite",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3109,,/Voci di autorità/Persone/Riziero Ortolani (11290),,,,,Riziero Ortolani,,,,,,,,,,,1972
teatro_regio_42452,"/Composizioni (52556)/Fratello Sole, Sorella Luna: Meditazione (42452)",42452,"Fratello Sole, Sorella Luna: Meditazione",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3110,,/Voci di autorità/Persone/Riziero Ortolani (11290),,,,,Riziero Ortolani,,,,,,,,,,,1972
teatro_regio_42453,"/Composizioni (52556)/Fratello Sole, Sorella Luna: Ricordi d'infanzia (42453)",42453,"Fratello Sole, Sorella Luna: Ricordi d'infanzia",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3111,,/Voci di autorità/Persone/Riziero Ortolani (11290),,,,,Riziero Ortolani,,,,,,,,,,,1972
teatro_regio_42454,"/Composizioni (52556)/Fratello Sole, Sorella Luna: I tintori (42454)",42454,"Fratello Sole, Sorella Luna: I tintori",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3112,,/Voci di autorità/Persone/Riziero Ortolani (11290),,,,,Riziero Ortolani,,,,,,,,,,,1972
teatro_regio_42455,"/Composizioni (52556)/Fratello Sole, Sorella Luna: Udienza papale (42455)",42455,"Fratello Sole, Sorella Luna: Udienza papale",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3113,,/Voci di autorità/Persone/Riziero Ortolani (11290),,,,,Riziero Ortolani,,,,,,,,,,,1972
teatro_regio_42456,"/Composizioni (52556)/Fratello Sole, Sorella Luna (42456)",42456,"Fratello Sole, Sorella Luna",,,,1972-01-01,1972-12-31,01-01-1972 - 31-12-1972,object_id_3114,,/Voci di autorità/Persone/Riziero Ortolani (11290),,,,,Riziero Ortolani,,,,,,,,,,,1972
teatro_regio_42457,/Composizioni (52556)/Otto e mezzo (42457),42457,Otto e mezzo,,,,,,,object_id_3115,,/Voci di autorità/Persone/Nino Rota (3998),,,,,Nino Rota,,,,,,,,,,,
teatro_regio_42458,/Composizioni (52556)/Lo sceicco bianco: Opening (42458),42458,Lo sceicco bianco: Opening,,,,1954-01-01,1954-12-31,01-01-1954 - 31-12-1954,object_id_3116,,/Voci di autorità/Persone/Nino Rota (3998),,,,,Nino Rota,,,,,,,,,,,1954
teatro_regio_42459,/Composizioni (52556)/La strada: Gelsomina (42459),42459,La strada: Gelsomina,,,,1954-01-01,1954-12-31,01-01-1954 - 31-12-1954,object_id_3117,,/Voci di autorità/Persone/Nino Rota (3998),,,,,Nino Rota,,,,,,,,,,,1954
teatro_regio_42460,/Composizioni (52556)/Limelight (42460),42460,Limelight,,,,1952-01-01,1952-12-31,01-01-1952 - 31-12-1952,object_id_3118,,/Voci di autorità/Persone/Charlie Chaplin (7011),,,,,Charlie Chaplin,,,,,,,,,,,1952
teatro_regio_42461,/Composizioni (52556)/Love Is a Many Splendored Thing (42461),42461,Love Is a Many Splendored Thing,,,,1955-01-01,1955-12-31,01-01-1955 - 31-12-1955,object_id_3119,,/Voci di autorità/Persone/Paul Francis Webster (10611),/Voci di autorità/Persone/Sammy Fain (10587),,,,Paul Francis Webster,,,,,,,,,,,1955
teatro_regio_42462,/Composizioni (52556)/Breakfast at Tiffany's: Moon River (42462),42462,Breakfast at Tiffany's: Moon River,,,,1961-01-01,1961-12-31,01-01-1961 - 31-12-1961,object_id_3120,,/Voci di autorità/Persone/Johnny Mercer (5679),/Voci di autorità/Persone/Henry Mancini (11293),,,,Johnny Mercer,,,,,,,,,,,1961
teatro_regio_42463,/Composizioni (52556)/Sinfonia n. 9 in do maggiore D. 944 “La grande” (42463),42463,Sinfonia n. 9 in do maggiore D. 944 “La grande”,,,,1825-01-01,1828-12-31,01-01-1825 - 31-12-1828,object_id_3123,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1828
teatro_regio_42464,/Composizioni (52556)/Concerto n. 1 in la minore per violoncello e orchestra op. 33 (42464),42464,Concerto n. 1 in la minore per violoncello e orchestra op. 33,,,,1873-01-01,1873-12-31,01-01-1873 - 31-12-1873,object_id_3125,,/Voci di autorità/Persone/Camille Saint-Saëns (2584),,,,,Camille Saint-Saëns,,,,,,,,,,,1873
teatro_regio_42465,"/Composizioni (52556)/Blower's Daughter, The (42465)",42465,"Blower's Daughter, The",,,,,,,object_id_3128,,/Voci di autorità/Persone/Damien Rice (11304),/Voci di autorità/Persone/Yuma Sung (11305),,,,Damien Rice,,,,,,,,,,,
teatro_regio_42466,/Composizioni (52556)/Mood Indigo (42466),42466,Mood Indigo,,,,,,,object_id_3129,,/Voci di autorità/Persone/Duke Ellington (6959),"/Voci di autorità/Persone/Barney Bigard (11307),/Voci di autorità/Persone/Irving Mills (11308),/Voci di autorità/Persone/Clare Fischer (11306)",,,,Duke Ellington,,,,,,,,,,,
teatro_regio_42467,/Composizioni (52556)/'Round Midnight (42467),42467,Round Midnight,,,,,,,object_id_3130,,/Voci di autorità/Persone/Thelonious Monk (11309),"/Voci di autorità/Persone/Cootie Williams (11310),/Voci di autorità/Persone/Bernard D. Hanighen (11311),/Voci di autorità/Persone/Clare Fischer (11306)",,,,Thelonious Monk,,,,,,,,,,,
teatro_regio_42468,/Composizioni (52556)/Jóga (42468),42468,Jóga,,,,,,,object_id_3131,,/Voci di autorità/Persone/Björk Guðmundsdóttir (11312),/Voci di autorità/Persone/Allison Au (11313),,,,Björk Guðmundsdóttir,,,,,,,,,,,
teatro_regio_42469,/Composizioni (52556)/When Lights Are Low (42469),42469,When Lights Are Low,,,,,,,object_id_3132,,/Voci di autorità/Persone/Bennet Lester Carter (11314),/Voci di autorità/Persone/Slide Hampton (10493),,,,Bennet Lester Carter,,,,,,,,,,,
teatro_regio_42470,/Composizioni (52556)/Manhã de Carnaval - Morning of the Carnival (42470),42470,Manhã de Carnaval / Morning of the Carnival,,,,,,,object_id_3133,,/Voci di autorità/Persone/Luiz Floriano Bonfá (11315),"/Voci di autorità/Persone/Antônio Maria (11316),/Voci di autorità/Persone/Slide Hampton (10493)",,,,Luiz Floriano Bonfá,,,,,,,,,,,
teatro_regio_42471,/Composizioni (52556)/Short Ride in a fast machine (42471),42471,Short Ride in a fast machine,,,,1986-01-01,1986-12-31,01-01-1986 - 31-12-1986,object_id_3134,,/Voci di autorità/Persone/John Adams (4705),,,,,John Adams,,,,,,,,,,,1986
teatro_regio_42472,/Composizioni (52556)/Porgy and Bess: A Symphonic Picture (42472),42472,Porgy and Bess: A Symphonic Picture,,,,,,,object_id_3135,,/Voci di autorità/Persone/George Gershwin (2538),/Voci di autorità/Persone/Robert Russell Bennett (11317),,,,George Gershwin,,,,,,,,,,,
teatro_regio_42473,/Composizioni (52556)/Love Come Back to Me (42473),42473,Love Come Back to Me,,,,,,,object_id_3136,/Voci di autorità/Persone/Oscar II Hammerstein (10615),/Voci di autorità/Persone/Sigmund Romberg (11319),/Voci di autorità/Persone/Slide Hampton (10493),,,,Sigmund Romberg,Oscar II Hammerstein,,,,,,,,,,
teatro_regio_42474,/Composizioni (52556)/Embattled Garden (42474),42474,Embattled Garden,,,,1958-04-03,1958-04-03,03-04-1958 - 03-04-1958,object_id_3137,,/Voci di autorità/Persone/Carlos Surinach (11340),,,,,Carlos Surinach,,,,,,,,,,,1958
teatro_regio_42475,/Composizioni (52556)/Primitive Mysteries (42475),42475,Primitive Mysteries,Q23035425,https://www.wikidata.org/wiki/Q23035425,,1931-02-02,1931-02-02,02-02-1931 - 02-02-1931,object_id_3138,,/Voci di autorità/Persone/Louis Horst (11343),,,,,Louis Horst,,,,,Q23035425,Primitive Mysteries,,,,,1931
teatro_regio_42476,/Composizioni (52556)/Herodiade (42476),42476,Hérodiade,Q21998538,https://www.wikidata.org/wiki/Q21998538,,1944-10-30,1944-10-30,30-10-1944 - 30-10-1944,object_id_3139,,/Voci di autorità/Persone/Paul Hindemith (5651),,,,,Paul Hindemith,,,,,Q21998538,Hérodiade,,,,,1944
teatro_regio_42477,/Composizioni (52556)/Steps in the Street (42477),42477,Steps in the Street,,,,1936-12-20,1936-12-20,20-12-1936 - 20-12-1936,object_id_3140,,/Voci di autorità/Persone/Wallingford Riegger (11345),,,,,Wallingford Riegger,,,,,,,,,,,1936
teatro_regio_42478,/Composizioni (52556)/Maple Leaf Rag (42478),42478,Maple Leaf Rag,,,,1990-10-02,1990-10-02,02-10-1990 - 02-10-1990,object_id_3141,,/Voci di autorità/Persone/Scott Joplin (11346),,,,,Scott Joplin,,,,,,,,,,,1990
teatro_regio_42479,"/Composizioni (52556)/Annunciation, The (42479)",42479,"Annunciation, The",,,,1990-01-01,1990-12-31,01-01-1990 - 31-12-1990,object_id_3142,,/Voci di autorità/Persone/Howard Blake (11386),,,,,Howard Blake,,,,,,,,,,,1990
teatro_regio_42480,"/Composizioni (52556)/Concerto grosso in si bemolle maggiore, op. 3, n. 2, HWV 313 (42480)",42480,"Concerto grosso in si bemolle maggiore, op. 3, n. 2, HWV 313",,,,1715-01-01,1716-12-31,01-01-1715 - 31-12-1716,object_id_3143,,/Voci di autorità/Persone/Georg Friedrich Händel (2544),,,,,Georg Friedrich Händel,,,,,,,,,,,1716
teatro_regio_42481,"/Composizioni (52556)/Suite in re maggiore per tromba, archi e continuo “Water Piece” (42481)",42481,"Suite in re maggiore per tromba, archi e continuo “Water Piece”",,,,1733-01-01,1733-12-31,01-01-1733 - 31-12-1733,object_id_3144,,/Voci di autorità/Persone/Georg Friedrich Händel (2544),,,,,Georg Friedrich Händel,,,,,,,,,,,1733
teatro_regio_42482,"/Composizioni (52556)/Ouverture per due flauti, archi e basso continuo in mi minore (42482)",42482,"Ouverture per due flauti, archi e basso continuo in mi minore",,,,1733-01-01,1733-12-31,01-01-1733 - 31-12-1733,object_id_3145,,/Voci di autorità/Persone/Georg Philipp Telemann (11484),,,,,Georg Philipp Telemann,,,,,,,,,,,1733
teatro_regio_42483,/Composizioni (52556)/Conclusione in mi minore (42483),42483,Conclusione in mi minore,,,,1733-01-01,1733-12-31,01-01-1733 - 31-12-1733,object_id_3146,,/Voci di autorità/Persone/Georg Philipp Telemann (11484),,,,,Georg Philipp Telemann,,,,,,,,,,,1733
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018645,Oberon,tenore,maschio,1826
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018656,Titania,,,1826
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018659,Sir Huon of Bordeaux,tenore,maschio,1826
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018661,Sherasmin,baritono,maschio,1826
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018664,Haroun al Rachid,,,1826
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018667,Reiza,soprano,femmina,1826
teatro_regio_42484,/Composizioni (52556)/Oberon (42484),42484,Oberon,Q690835,https://www.wikidata.org/wiki/Q690835,,1824-01-01,1826-12-31,01-01-1824 - 31-12-1826,object_id_3147,,/Voci di autorità/Persone/Carl Maria von Weber (4745),,"/Voci di autorità/Persone/William Shakespeare (3956),/Voci di autorità/Persone/Christoph Martin Wieland (11487)",,,Carl Maria von Weber,,William Shakespeare,"William Shakespeare, Christoph Martin Wieland","3956, 11487",Q690835,Oberon,Q55018670,Fatima,mezzosoprano,femmina,1826
