id_recita,esecutore_nome,esecutore_id,esecutore_ruolo
63232,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63232,Aterballetto,29463,compagnia di balletto/danza
63234,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63234,Aterballetto,29463,compagnia di balletto/danza
63235,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63235,Aterballetto,29463,compagnia di balletto/danza
63236,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63236,Aterballetto,29463,compagnia di balletto/danza
63237,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63237,Aterballetto,29463,compagnia di balletto/danza
63247,Mahler Chamber Orchestra,29582,orchestra
63247,Arnold Schönberg Chor,29563,coro
63247,Coro de la Comunidad de Madrid,30950,coro
63248,Orchestra Sinfonica di Milano Giuseppe Verdi,29458,orchestra
63248,Coro Claudio Merulo di Reggio Emilia,29459,coro
63249,FNASD: Fondazione Nazionale Scuola di Danza,33876,interprete
63250,FNASD: Fondazione Nazionale Scuola di Danza,33876,interprete
63253,Orchestra dell'Arena di Verona,30392,orchestra
63253,Coro dell'Arena di Verona,30393,coro
63253,Coro di voci bianche Benjamin Britten,30395,coro
63254,Orchestra dell'Arena di Verona,30392,orchestra
63254,Coro dell'Arena di Verona,30393,coro
63254,Coro di voci bianche Benjamin Britten,30395,coro
63255,Orchestra dell'Istituto Musicale A. Peri,31280,orchestra
63256,Orchestra Sinfonica del Teatro Comunale di Bologna,29473,interprete
63257,Orchestra Sinfonica del Teatro Comunale di Bologna,29473,interprete
63258,Orchestra Sinfonica giovanile dell'Emilia Romagna A. Toscanini,36263,orchestra
63259,Orchestra Sinfonica giovanile dell'Emilia Romagna A. Toscanini,36263,orchestra
63260,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63260,Coro del Teatro Municipale Romolo Valli,29455,coro
63261,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63261,Coro del Teatro Municipale Romolo Valli,29455,coro
63262,I Virtuosi Italiani,29631,interprete
63263,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63264,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63265,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63265,Coro del Teatro Municipale Romolo Valli,29455,coro
63266,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63266,Coro del Teatro Municipale Romolo Valli,29455,coro
63267,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63267,Coro del Teatro Municipale Romolo Valli,29455,coro
63268,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63268,Coro del Teatro Municipale Romolo Valli,29455,coro
63269,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63269,Coro del Teatro Municipale Romolo Valli,29455,coro
63270,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63270,Coro del Teatro Municipale Romolo Valli,29455,coro
63271,Orchestra Sinfonica dell'Emilia Romagna Arturo Toscanini,31956,orchestra
63271,Coro del Teatro Municipale Romolo Valli,29455,coro
63272,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63272,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63275,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63275,Coro Claudio Merulo di Reggio Emilia,29459,coro
63276,Aterballetto,29463,compagnia di balletto/danza
63277,Aterballetto,29463,compagnia di balletto/danza
63278,Aterballetto,29463,compagnia di balletto/danza
63279,Aterballetto,29463,compagnia di balletto/danza
63280,Aterballetto,29463,compagnia di balletto/danza
63281,Aterballetto,29463,compagnia di balletto/danza
63282,Aterballetto,29463,compagnia di balletto/danza
63283,Aterballetto,29463,compagnia di balletto/danza
63284,Aterballetto,29463,compagnia di balletto/danza
63285,MMCompany,30052,compagnia di balletto/danza
63286,MMCompany,30052,compagnia di balletto/danza
63288,Orchestra città di Ferrara,29625,orchestra
63289,Orchestra città di Ferrara,29625,orchestra
63290,The QDance Company Lagos,34181,compagnia di balletto/danza
63291,Il Pomo d'Oro,33228,orchestra
63291,Coro Monteverdi Festival-Cremona Antiqua,34239,coro
63292,Il Pomo d'Oro,33228,orchestra
63292,Coro Monteverdi Festival-Cremona Antiqua,34239,coro
63293,Il Pomo d'Oro,33228,orchestra
63293,Coro Monteverdi Festival-Cremona Antiqua,34239,coro
63294,Il Pomo d'Oro,33228,orchestra
63294,Coro Monteverdi Festival-Cremona Antiqua,34239,coro
63295,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63296,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63297,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63297,Coro Claudio Merulo di Reggio Emilia,29459,coro
63298,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63298,Coro Claudio Merulo di Reggio Emilia,29459,coro
63299,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63299,Coro Claudio Merulo di Reggio Emilia,29459,coro
63300,Compagnia Corrado Abbati,29548,compagnia
63303,CollettivO CineticO,31264,compagnia di balletto/danza
63304,CollettivO CineticO,31264,compagnia di balletto/danza
63305,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63305,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63306,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63307,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63308,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63308,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63309,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63310,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63310,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63311,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63311,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63312,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63312,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63313,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63313,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63314,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63314,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63315,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63315,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63316,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63316,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63321,Complesso Strumentale del Teatro Musicale da Camera di Villa Olmo,34354,orchestra
63322,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63322,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63323,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63323,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63324,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63324,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63325,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63325,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63326,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63326,Orchestra del Teatro Comunale di Modena,30712,orchestra
63327,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63327,Orchestra del Teatro Comunale di Modena,30712,orchestra
63328,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63329,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63330,Orchestra del Teatro Municipale di Reggio Emilia,30170,orchestra
63330,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63331,Coro del Teatro Comunale di Modena,29457,coro
63331,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63332,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63332,Coro del Teatro Comunale di Bologna,29474,coro
63335,Orchestra del Teatro Nazionale Sloveno dell'Opera di Lubiana,30374,orchestra
63335,Corpo di ballo del Teatro Nazionale Sloveno dell'Opera di Lubiana,30403,compagnia di balletto/danza
63336,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63336,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,
63337,Orchestra Haydn,87640,orchestra
63338,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63339,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63340,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63341,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63341,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63344,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63344,Coro del Teatro Comunale di Bologna,29474,coro
63344,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63345,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63345,Coro del Teatro Comunale di Bologna,29474,coro
63345,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63346,Orchestra del Teatro Nazionale Sloveno dell'Opera di Lubiana,30374,orchestra
63346,Corpo di ballo del Teatro Nazionale Sloveno dell'Opera di Lubiana,30403,compagnia di balletto/danza
63347,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63347,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63348,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63349,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63350,Balletto contemporaneo romeno dell'Opera di Stato di Timisoara,30380,compagnia di balletto/danza
63351,Corpo di ballo dell'Opera di Stato Magiara di Cluj,19228,compagnia di balletto/danza
63351,Orchestra dell'Opera di Stato Magiara di Cluj,87638,orchestra
63352,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
63352,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63353,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
63353,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63354,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
63354,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63355,OHT: Office for a Human Theatre,34371,compagnia
63356,OHT: Office for a Human Theatre,34371,compagnia
63361,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63361,Coro del Teatro Comunale di Bologna,29474,coro
63361,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63362,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63362,Coro del Teatro Comunale di Bologna,29474,coro
63363,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63363,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63364,Coro del Teatro Comunale di Modena,29457,coro
63364,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63365,Coro del Teatro Comunale di Modena,29457,coro
63365,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63366,Coro del Teatro Comunale di Modena,29457,coro
63366,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63367,Orchestra del Teatro Comunale di Bologna,29914,orchestra
63367,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63368,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63369,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63370,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
63370,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
63371,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
63371,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
63372,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63373,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
63377,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63377,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63378,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63378,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63379,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63379,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63380,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63380,Coro del Teatro Municipale di Reggio Emilia,34353,coro
63381,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63381,Coro del Teatro Comunale di Modena,29457,coro
63382,Ensemble Risognanze,34417,orchestra
63383,Ensemble Risognanze,34417,orchestra
63387,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
63387,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
63396,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63396,Coro Lirico Amadeus Teatro Comunale di Modena,30296,coro
63396,Agora Coaching Project,31430,compagnia di balletto/danza
63397,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63397,Coro Lirico Amadeus Teatro Comunale di Modena,30296,coro
63397,Agora Coaching Project,31430,compagnia di balletto/danza
63398,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63398,Coro di voci bianche della Fondazione I Teatri,31426,coro
63398,Solisti della Scuola voci bianche della Fondazione Teatro Comunale di Modena,34567,coro
63399,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63399,Coro di voci bianche della Fondazione I Teatri,31426,coro
63399,Solisti della Scuola voci bianche della Fondazione Teatro Comunale di Modena,34567,coro
63400,Banda dell'Orchestra giovanile della Via Emilia,34576,orchestra
63400,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63400,Coro del Teatro Regio di Parma,34577,coro
63400,Coro di voci bianche del Teatro Regio di Parma,34578,coro
63401,Banda dell'Orchestra giovanile della Via Emilia,34576,orchestra
63401,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63401,Coro del Teatro Regio di Parma,34577,coro
63401,Coro di voci bianche del Teatro Regio di Parma,34578,coro
63402,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63402,Coro del Teatro Municipale di Piacenza,30326,coro
63403,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63403,Coro del Teatro Municipale di Piacenza,30326,coro
63416,Scuola secondaria di I grado Aosta: Alunni,34651,interprete
63416,Mad Box,34650,orchestra
63422,Orchestra AllegroModerato,34665,orchestra
63423,Orchestra AllegroModerato,34665,orchestra
63424,Orchestra AllegroModerato,34665,orchestra
63425,Orchestra AllegroModerato,34665,orchestra
63426,Orchestra AllegroModerato,34665,orchestra
63427,Peeping Tom,31345,compagnia di balletto/danza
63428,Peeping Tom,31345,compagnia di balletto/danza
63429,Shechter II,34670,compagnia di balletto/danza
63431,Ballet of Difference,33014,compagnia di balletto/danza
63432,Compagnia dell'Alba,32387,compagnia
63433,Compagnia Corrado Abbati,29548,compagnia
63440,Festival Aperto Reggio Emilia,33699,produzione
63440,Comune di Reggio Emilia: Ufficio cinema,34719,produzione
63440,Reggio Film Festival,34720,produzione
63440,Edison Studio,31359,orchestra
63445,MK,30364,interprete
63446,MK,30364,interprete
63447,MK,30364,interprete
63448,MK,30364,interprete
63449,MK,30364,interprete
63450,MK,30364,interprete
63451,The Dance Factory,31240,compagnia di balletto/danza
63458,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63458,Coro Claudio Merulo di Reggio Emilia,29459,coro
63459,Filarmonica dell'Opera Italiana Bruno Bartoletti,32260,orchestra
63459,Coro Claudio Merulo di Reggio Emilia,29459,coro
63460,Teatro Gioco Vita,29742,compagnia di prosa
63462,Circus-Theatre Elysium di Kiev,34763,compagnia di balletto/danza
63463,Compagnia Corrado Abbati,29548,compagnia
63463,Operetta Ballet,30916,compagnia di balletto/danza
63464,Compagnia Corrado Abbati,29548,compagnia
63464,Operetta Ballet,30916,compagnia di balletto/danza
63465,Compagnia Corrado Abbati,29548,compagnia
63465,Operetta Ballet,30916,compagnia di balletto/danza
63467,Orchestra Sesto Armonico,34818,orchestra
63468,Orchestra Sesto Armonico,34818,orchestra
63469,Orchestra Sesto Armonico,34818,orchestra
63471,Orchestra 1813,30931,orchestra
63472,Orchestra 1813,30931,orchestra
63473,Orchestra 1813,30931,orchestra
63476,Compagnia teatrale di Niš,34848,compagnia di prosa
63477,Compagnia teatrale di Niš,34848,compagnia di prosa
63478,I Balletti di Susanna Egri,19366,compagnia di balletto/danza
63479,I Balletti di Susanna Egri,19366,compagnia di balletto/danza
63480,I Balletti di Susanna Egri,19366,compagnia di balletto/danza
63481,I Balletti di Susanna Egri,19366,compagnia di balletto/danza
63482,I Balletti di Susanna Egri,19366,compagnia di balletto/danza
63483,I Balletti di Susanna Egri,19366,compagnia di balletto/danza
63484,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63484,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63485,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63485,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
63486,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63487,Teatro Il Setaccio,30643,compagnia di prosa
63488,"Circolo Lirico ""G. Verdi"" di Reggio Emilia",32914,produzione
63489,Compagnia Mauro Sarzi,34860,compagnia di prosa
63490,Compagnia Mauro Sarzi,34860,compagnia di prosa
63491,Compagnia Mauro Sarzi,34860,compagnia di prosa
63492,Compagnia Mauro Sarzi,34860,compagnia di prosa
63493,Compagnia Mauro Sarzi,34860,compagnia di prosa
63494,Compagnia Mauro Sarzi,34860,compagnia di prosa
63495,Compagnia Mauro Sarzi,34860,compagnia di prosa
63496,Compagnia Mauro Sarzi,34860,compagnia di prosa
63517,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63517,Aterballetto,29463,compagnia di balletto/danza
63518,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63518,Aterballetto,29463,compagnia di balletto/danza
63519,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63519,Aterballetto,29463,compagnia di balletto/danza
63520,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63520,Aterballetto,29463,compagnia di balletto/danza
63521,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63521,Aterballetto,29463,compagnia di balletto/danza
63522,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63522,Aterballetto,29463,compagnia di balletto/danza
63523,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63523,Aterballetto,29463,compagnia di balletto/danza
63524,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63524,Aterballetto,29463,compagnia di balletto/danza
63525,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63525,Aterballetto,29463,compagnia di balletto/danza
63526,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63526,Aterballetto,29463,compagnia di balletto/danza
63527,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63527,Aterballetto,29463,compagnia di balletto/danza
63528,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63528,Aterballetto,29463,compagnia di balletto/danza
63529,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63529,Aterballetto,29463,compagnia di balletto/danza
63530,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63530,Aterballetto,29463,compagnia di balletto/danza
63531,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63531,Aterballetto,29463,compagnia di balletto/danza
63532,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
63532,Aterballetto,29463,compagnia di balletto/danza
63546,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63547,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63548,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63549,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63550,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63551,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63552,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63553,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63554,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63555,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63556,Teatro dei burattini di Mosca,30436,interprete
63562,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63562,Coro del Teatro Regio di Parma,34577,coro
63563,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63563,Coro del Teatro Regio di Parma,34577,coro
63564,Teatro Gioco Vita,29742,interprete
63565,Teatro Gioco Vita,29742,interprete
63566,Teatro Gioco Vita,29742,interprete
63567,Teatro Gioco Vita,29742,interprete
63568,Teatro Gioco Vita,29742,interprete
63569,Teatro Gioco Vita,29742,interprete
63570,Teatro Gioco Vita,29742,interprete
63571,Teatro Gioco Vita,29742,interprete
63604,Béjart Ballet Lausanne,29845,compagnia di balletto/danza
63605,Béjart Ballet Lausanne,29845,compagnia di balletto/danza
63609,Martha Graham Dance Company,29932,compagnia di balletto/danza
63610,Martha Graham Dance Company,29932,compagnia di balletto/danza
63611,Aterballetto,29463,compagnia di balletto/danza
63612,Aterballetto,29463,compagnia di balletto/danza
63613,Ballet Preljocaj,29757,compagnia di balletto/danza
63613,Ballet de l'Opéra National de Bordeaux,30652,compagnia di balletto/danza
63614,Nederlands Dans Theater II,29637,compagnia di balletto/danza
63615,Quartetto Motus,35119,interprete
63615,Aterballetto,29463,compagnia di balletto/danza
63623,Aterballetto,29463,compagnia di balletto/danza
63624,Ballet Cristina Hoyos,35162,compagnia di balletto/danza
63626,Let's Dance,30356,compagnia di balletto/danza
63627,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63628,Orchestra Ville Lumière,35173,orchestra
63629,TheaterOrchestra,29488,orchestra
63630,Compagnia di danza Teatro Nuovo,29886,compagnia di balletto/danza
63631,Gruppo Teatrale San Prospero,23433,compagnia di prosa
63632,Progetto Danza,30972,compagnia di balletto/danza
63633,Energy Line,35179,compagnia di balletto/danza
63635,Les Tambours du Bronx,35180,interprete
63637,Aterballetto,29463,compagnia di balletto/danza
63638,Momix Dance Theatre,29992,compagnia di balletto/danza
63639,Let's Dance,30356,compagnia di balletto/danza
63640,Corpo Filarmonico di Sant'Ilario,35189,orchestra
63641,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63642,Aterballetto,29463,compagnia di balletto/danza
63648,Agora Coaching Project,31430,compagnia di balletto/danza
63649,Agora Coaching Project,31430,compagnia di balletto/danza
63650,Agora Coaching Project,31430,compagnia di balletto/danza
63652,MMCompany,30052,compagnia di balletto/danza
63653,MMCompany,30052,compagnia di balletto/danza
63654,Nuovo Balletto Classico,31433,compagnia di balletto/danza
63655,Nuovo Balletto Classico,31433,compagnia di balletto/danza
63657,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63657,Czech Philharmonic Choir Brno,35253,coro
63657,Coro di voci bianche del Teatro Comunale di Modena,35254,coro
63658,Orchestra dell'Emilia Romagna Arturo Toscanini,35588,orchestra
63658,Czech Philharmonic Choir Brno,35253,coro
63658,Coro di voci bianche del Teatro Comunale di Modena,35254,coro
63661,Ensemble dell'Orchestra Terra Madre,35265,orchestra
63662,Ensemble dell'Orchestra Terra Madre,35265,orchestra
63665,Centro Teatrale Mamimò,30913,compagnia di prosa
63666,Centro Teatrale Mamimò,30913,compagnia di prosa
63667,Centro Teatrale Mamimò,30913,compagnia di prosa
63668,Centro Teatrale Mamimò,30913,compagnia di prosa
63681,Gauthier Dance//Dance Company Theaterhaus Stuttgart,35309,compagnia di balletto/danza
63682,Accademia Bizantina,30178,orchestra
63682,DaCru Dance Company,35326,compagnia di balletto/danza
63683,Accademia Bizantina,30178,orchestra
63683,DaCru Dance Company,35326,compagnia di balletto/danza
63684,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63684,Scuola di Balletto Classico Cosi-Stefanescu,35329,compagnia di balletto/danza
63685,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63685,Scuola di Balletto Classico Cosi-Stefanescu,35329,compagnia di balletto/danza
63686,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63686,Scuola di Balletto Classico Cosi-Stefanescu,35329,compagnia di balletto/danza
63687,Teatro del Barattolo,30648,interprete
63688,Teatro del Barattolo,30648,interprete
63689,Teatro delle Briciole Solares Fondazione delle Arti,30406,compagnia di prosa
63690,Fondazione AIDA,30649,interprete
63691,Fondazione AIDA,30649,interprete
63692,Teatro Il Setaccio,30643,interprete
63693,Teatro Il Setaccio,30643,interprete
63696,Teatro Evento,30647,compagnia di prosa
63697,Teatro Evento,30647,compagnia di prosa
63698,Compagnia I Teatranti,31705,compagnia di prosa
63699,Compagnia I Teatranti,31705,compagnia di prosa
63700,Accademia Perduta Romagna Teatri,30657,compagnia di prosa
63701,Accademia Perduta Romagna Teatri,30657,compagnia di prosa
63704,Ruotalibera Teatro,33089,compagnia di prosa
63707,Accademia Perduta Romagna Teatri,30657,interprete
63708,Aterballetto,29463,compagnia di balletto/danza
63709,Aterballetto,29463,compagnia di balletto/danza
63710,Aterballetto,29463,compagnia di balletto/danza
63711,Aterballetto,29463,compagnia di balletto/danza
63712,Aterballetto,29463,compagnia di balletto/danza
63713,Giallo Mare Minimal Teatro,30766,interprete
63714,Giallo Mare Minimal Teatro,30766,interprete
63715,Laboratorio Teatro Settimo,30644,compagnia di prosa
63716,Laboratorio Teatro Settimo,30644,compagnia di prosa
63717,Laboratorio Teatro Settimo,30644,compagnia di prosa
63718,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
63719,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
63720,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
63721,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
63733,Assemblea Teatro,30021,compagnia di prosa
63734,Assemblea Teatro,30021,compagnia di prosa
63735,Terra di Danza,33098,compagnia di balletto/danza
63736,Terra di Danza,33098,compagnia di balletto/danza
63737,Terra di Danza,33098,compagnia di balletto/danza
63740,Palchetto Stage,35357,compagnia di prosa
63741,Palchetto Stage,35357,compagnia di prosa
63742,Teatro Il Setaccio,30643,interprete
63743,Teatro Il Setaccio,30643,interprete
63744,Teatro Il Setaccio,30643,interprete
63745,Teatro Il Setaccio,30643,interprete
63746,Teatro Il Setaccio,30643,interprete
63747,Fondazione AIDA,30649,interprete
63748,Fondazione AIDA,30649,interprete
63749,Orchestra dell'Istituto Musicale A. Peri,31280,orchestra
63749,Coro dell'Istituto Musicale A. Peri,31281,coro
63750,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63751,Compagnia Balletto Classico Cosi-Stefanescu,29890,compagnia di balletto/danza
63752,Terra di Danza,33098,compagnia di balletto/danza
63753,Terra di Danza,33098,compagnia di balletto/danza
63758,Ensemble Icarus vs. Muzak,34420,orchestra
63758,Coro di voci bianche della Fondazione I Teatri,31426,coro
63759,Ensemble Icarus vs. Muzak,34420,orchestra
63759,Coro di voci bianche della Fondazione I Teatri,31426,coro
63762,Aterballetto,29463,compagnia di balletto/danza
63763,Teatro di Piazza o d'Occasione,30645,compagnia di prosa
