id_recita,curatore_nome,curatore_id,curatore_ruolo
63158,"Sisillo, Aldo",17825,direzione d'orchestra
63158,"Colò, Stefano",10544,maestro del coro
63159,"Sisillo, Aldo",17825,direzione d'orchestra
63159,"Colò, Stefano",10544,maestro del coro
63160,"Sisillo, Aldo",17825,direzione d'orchestra
63160,"Colò, Stefano",10544,maestro del coro
63161,"Sisillo, Aldo",17825,direzione d'orchestra
63161,"Colò, Stefano",10544,maestro del coro
63162,"Sisillo, Aldo",17825,direzione d'orchestra
63162,"Colò, Stefano",10544,maestro del coro
63170,"Bossaglia, Francesco",29343,direzione d'orchestra
63187,"Vykydal, Adolfo",24129,direzione d'orchestra
63188,"Zebre, Demetrij",19536,direzione d'orchestra
63189,"Masini, Gianfranco",10053,direzione d'orchestra
63189,"Giani, Emilio",20033,maestro del coro
63190,"Kuchinka, Josef",16228,direzione d'orchestra
63191,"Savini, Ino",19118,direzione d'orchestra
63191,"Veneri, Giovanni",16283,maestro del coro
63192,"Savini, Ino",19118,direzione d'orchestra
63192,"Veneri, Giovanni",16283,maestro del coro
63193,"Savini, Ino",19118,direzione d'orchestra
63193,"Veneri, Giovanni",16283,maestro del coro
63194,"Zebre, Demetrij",19536,direzione d'orchestra
63195,"Cristofoli, Francesco",19285,direzione d'orchestra
63195,"Dondi, Giampaolo",19036,maestro del coro
63196,"Wolf-Ferrari, Ermanno",9643,direzione d'orchestra
63196,"Veneri, Giovanni",16283,maestro del coro
63197,"Belardinelli, Danilo",20279,direzione d'orchestra
63197,"Veneri, Giovanni",16283,maestro del coro
63198,"Belardinelli, Danilo",20279,direzione d'orchestra
63198,"Veneri, Giovanni",16283,maestro del coro
63199,"Zani, Giacomo",19363,direzione d'orchestra
63199,"Dondi, Giampaolo",19036,maestro del coro
63200,"Zani, Giacomo",19363,direzione d'orchestra
63200,"Dondi, Giampaolo",19036,maestro del coro
63201,"Leskovic, Bogomir",18945,direzione d'orchestra
63201,"Lamberti, Silvio",18946,maestro del coro
63202,"Leskovic, Bogomir",18945,direzione d'orchestra
63202,"Lamberti, Silvio",18946,maestro del coro
63203,"Gusella, Mario",18502,direzione d'orchestra
63203,"Dondi, Giampaolo",19036,maestro del coro
63204,"Gusella, Mario",18502,direzione d'orchestra
63204,"Dondi, Giampaolo",19036,maestro del coro
63205,"Kuchinka, Josef",16228,direzione d'orchestra
63205,"Indrigo, Dario",11367,maestro del coro
63206,"Charvat, Premysl",18784,direzione d'orchestra
63206,"Jankovsky, Vladivoj",19457,maestro del coro
63210,"Indrigo, Dario",11367,direzione d'orchestra
63211,"Indrigo, Dario",11367,direzione d'orchestra
63212,"Indrigo, Dario",11367,direzione d'orchestra
63213,"Indrigo, Dario",11367,direzione d'orchestra
63214,"Gusella, Mario",18502,direzione d'orchestra
63217,"Gusella, Mario",18502,direzione d'orchestra
63218,"Abbado, Roberto",15811,direzione d'orchestra
63219,"Abbado, Roberto",15811,direzione d'orchestra
63220,"Abbado, Roberto",15811,direzione d'orchestra
63221,"Wanderzand, Charles",16620,direzione d'orchestra
63222,"Vanderzand, Charles",18151,direzione d'orchestra
63223,"Zedda, Alberto",31539,direzione d'orchestra
63223,"Metti, Valentino",13157,maestro del coro
63224,"Vanderzand, Charles",18151,direzione d'orchestra
63225,"Rosenthal, Manuel",16667,direzione d'orchestra
63225,"Tinelli, Dario",18430,maestro del coro
63229,"Garforth, David",11017,direzione d'orchestra
63230,"Garforth, David",11017,direzione d'orchestra
63231,"Garforth, David",11017,direzione d'orchestra
63232,"Garforth, David",11017,direzione d'orchestra
63234,"Rota, Marcello",10754,direzione d'orchestra
63235,"Rota, Marcello",10754,direzione d'orchestra
63236,"Rota, Marcello",10754,direzione d'orchestra
63237,"Rota, Marcello",10754,direzione d'orchestra
63247,"Abbado, Claudio",10324,direzione d'orchestra
63247,"Ortner, Erwin",11368,maestro del coro
63248,"Bisanti, Giampaolo",25686,direzione d'orchestra
63248,"Faggiani, Martino",12549,maestro del coro
63253,"Reck, Stefan Anton",19426,direzione d'orchestra
63253,"Faelli, Marco",10051,maestro del coro
63253,"Bertoni, Antonella",31586,maestro del coro
63254,"Reck, Stefan Anton",19426,direzione d'orchestra
63254,"Faelli, Marco",10051,maestro del coro
63254,"Bertoni, Antonella",31586,maestro del coro
63255,"Fusi, Franco",10694,direzione d'orchestra
63256,"Benini, Maurizio",10662,direzione d'orchestra
63257,"Benini, Maurizio",10662,direzione d'orchestra
63258,"Guingal, Alain",10755,direzione d'orchestra
63259,"Guingal, Alain",10755,direzione d'orchestra
63260,"Aprea, Bruno",10461,direzione d'orchestra
63260,"Di Stefano, Giovanni",9994,maestro del coro
63261,"Aprea, Bruno",10461,direzione d'orchestra
63261,"Di Stefano, Giovanni",9994,maestro del coro
63262,"Desderi, Claudio",12505,direzione d'orchestra
63263,"Cattini, Umberto",9766,direzione d'orchestra
63264,"Cattini, Umberto",9766,direzione d'orchestra
63265,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63265,"Aldwinckle, Robert",13208,maestro del coro
63266,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63266,"Aldwinckle, Robert",13208,maestro del coro
63267,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63267,"Aldwinckle, Robert",13208,maestro del coro
63268,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63268,"Aldwinckle, Robert",13208,maestro del coro
63269,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63269,"Aldwinckle, Robert",13208,maestro del coro
63270,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63270,"Aldwinckle, Robert",13208,maestro del coro
63271,"Farncombe, Charles Frederik",14054,direzione d'orchestra
63271,"Aldwinckle, Robert",13208,maestro del coro
63272,"Gusella, Mario",18502,direzione d'orchestra
63272,"Metti, Valentino",13157,maestro del coro
63275,"Sini, Leonardo",34102,direzione d'orchestra
63275,"Faggiani, Martino",12549,maestro del coro
63288,"Corvino, Valentino",17208,direzione d'orchestra
63289,"Corvino, Valentino",17208,direzione d'orchestra
63291,"Corti, Francesco",34090,direzione d'orchestra
63292,"Corti, Francesco",34090,direzione d'orchestra
63293,"Corti, Francesco",34090,direzione d'orchestra
63294,"Corti, Francesco",34090,direzione d'orchestra
63295,"Garegnani, Dario",28939,direzione d'orchestra
63296,"Garegnani, Dario",28939,direzione d'orchestra
63297,"Kuchinka, Josef",16228,direzione d'orchestra
63297,"Pollina, Mauro",18489,maestro del coro
63298,"Kuchinka, Josef",16228,direzione d'orchestra
63298,"Pollina, Mauro",18489,maestro del coro
63299,"Kuchinka, Josef",16228,direzione d'orchestra
63299,"Pollina, Mauro",18489,maestro del coro
63303,"Sciarroni, Alessandro",27282,ballerino/danzatore
63304,"Sciarroni, Alessandro",27282,ballerino/danzatore
63305,"Patanè, Franco",20970,direzione d'orchestra
63305,"Giannini, Vincenzo",9967,maestro del coro
63306,"Patanè, Franco",20970,direzione d'orchestra
63307,"Patanè, Franco",20970,direzione d'orchestra
63308,"Patanè, Franco",20970,direzione d'orchestra
63308,"Giannini, Vincenzo",9967,maestro del coro
63309,"Patanè, Franco",20970,direzione d'orchestra
63310,"Ghione, Franco",9962,direzione d'orchestra
63310,"Giannini, Vincenzo",9967,maestro del coro
63310,"Egri, Susanna",16376,ballerino/danzatore
63311,"Vaughan, Denis",9855,direzione d'orchestra
63311,"Giannini, Vincenzo",9967,maestro del coro
63311,"Egri, Susanna",16376,ballerino/danzatore
63312,"Vaughan, Denis",9855,direzione d'orchestra
63312,"Giannini, Vincenzo",9967,maestro del coro
63312,"Egri, Susanna",16376,ballerino/danzatore
63313,"Rapalo, Ugo",9837,direzione d'orchestra
63313,"Giannini, Vincenzo",9967,maestro del coro
63313,"Egri, Susanna",16376,ballerino/danzatore
63314,"Martin, Wolfgang",9966,direzione d'orchestra
63314,"Bottino, Riccardo",20614,maestro del coro
63315,"Parenti, Mario",20616,direzione d'orchestra
63315,"Bottino, Riccardo",20614,maestro del coro
63316,"Annovazzi, Napoleone",20288,direzione d'orchestra
63316,"Bottino, Riccardo",20614,maestro del coro
63317,"Belardinelli, Danilo",20279,direzione d'orchestra
63317,"Borri, Livio",20280,maestro del coro
63318,"Rivoli, Gianfranco",20284,direzione d'orchestra
63318,"Borri, Livio",20280,maestro del coro
63319,"Annovazzi, Napoleone",20288,direzione d'orchestra
63319,"Riccitelli, Gaetano",16722,maestro del coro
63320,"Rapalo, Ugo",9837,direzione d'orchestra
63320,"Riccitelli, Gaetano",16722,maestro del coro
63320,"Di Pardo, Ciro",20291,ballerino/danzatore
63321,"Spinelli, Gianfranco",9870,direzione d'orchestra
63322,"Sabbioni, Renato",20337,direzione d'orchestra
63322,"Masini, Gianfranco",10053,maestro del coro
63322,"Riccitelli, Gaetano",16722,maestro del coro
63323,"Magiera, Leone",10686,direzione d'orchestra
63323,"Masini, Gianfranco",10053,maestro del coro
63323,"Riccitelli, Gaetano",16722,maestro del coro
63324,"Zedda, Alberto",31539,direzione d'orchestra
63324,"Masini, Gianfranco",10053,maestro del coro
63325,"Magiera, Leone",10686,direzione d'orchestra
63325,"Masini, Gianfranco",10053,maestro del coro
63325,"Riccitelli, Gaetano",16722,maestro del coro
63326,"Belardinelli, Danilo",20279,direzione d'orchestra
63326,"Borri, Livio",20280,maestro del coro
63327,"Rapalo, Ugo",9837,direzione d'orchestra
63327,"Riccitelli, Gaetano",16722,maestro del coro
63328,"Spottswood, Don",21939,ballerino/danzatore
63328,"Brabant, Christina",21940,ballerino/danzatore
63328,"Molinari Pradelli, Francesco",9749,direzione d'orchestra
63328,"Riccitelli, Gaetano",16722,maestro del coro
63329,"Spottswood, Don",21939,ballerino/danzatore
63329,"Brabant, Christina",21940,ballerino/danzatore
63329,"Molinari Pradelli, Francesco",9749,direzione d'orchestra
63329,"Riccitelli, Gaetano",16722,maestro del coro
63330,"Abbado, Claudio",10324,direzione d'orchestra
63330,"Riccitelli, Gaetano",16722,maestro del coro
63331,"Peloso, Paolo",18924,direzione d'orchestra
63331,"Dondi, Giampaolo",19036,maestro del coro
63332,"Navarro, Garcia",10447,direzione d'orchestra
63332,"Monti, Piero",10366,maestro del coro
63335,"Svara, Danilo",20043,direzione d'orchestra
63336,"Masini, Gianfranco",10053,direzione d'orchestra
63336,"Giani, Emilio",20033,maestro del coro
63337,"Gusella, Mario",18502,direzione d'orchestra
63338,"Peloso, Paolo",18924,direzione d'orchestra
63339,"Peloso, Paolo",18924,direzione d'orchestra
63340,"Peloso, Paolo",18924,direzione d'orchestra
63341,"Masini, Gianfranco",10053,direzione d'orchestra
63341,"Egaddi, Edgardo",10302,maestro del coro
63341,"Pistoni, Mario",13871,ballerino/danzatore
63341,"Gai, Loris",13877,ballerino/danzatore
63341,"Cova, Fiorella",19602,ballerino/danzatore
63341,"Ricci, Gianna",19603,ballerino/danzatore
63341,"Morini, Elettra",19604,ballerino/danzatore
63342,"Gusella, Mario",18502,direzione d'orchestra
63343,"Gusella, Mario",18502,direzione d'orchestra
63344,"Gracis, Ettore",9747,direzione d'orchestra
63344,"Riccitelli, Gaetano",16722,maestro del coro
63345,"Gracis, Ettore",9747,direzione d'orchestra
63345,"Riccitelli, Gaetano",16722,maestro del coro
63346,"Leskovic, Bogomir",18945,direzione d'orchestra
63347,"Rigacci, Bruno",19045,direzione d'orchestra
63348,"Gerelli, Ennio",19323,direzione d'orchestra
63349,"Gerelli, Ennio",19323,direzione d'orchestra
63351,"Hary, Bela",19227,direzione d'orchestra
63352,"Cristofoli, Francesco",19285,direzione d'orchestra
63352,"Dondi, Giampaolo",19036,maestro del coro
63353,"Cristofoli, Francesco",19285,direzione d'orchestra
63353,"Dondi, Giampaolo",19036,maestro del coro
63354,"Cristofoli, Francesco",19285,direzione d'orchestra
63354,"Dondi, Giampaolo",19036,maestro del coro
63357,"Strinopoulos, Christos",33265,ballerino/danzatore
63357,"Horn, Šuka",33666,ballerino/danzatore
63357,"Bigi, Damiano Ottavio",34378,ballerino/danzatore
63357,"Möllmer, Jan",34379,ballerino/danzatore
63357,"O'Mara, Breanna",34380,ballerino/danzatore
63357,"Papanikolaou, Tina",34381,ballerino/danzatore
63357,"Przytarski, Łukasz",34382,ballerino/danzatore
63357,"Theophanous, Michalis",34383,ballerino/danzatore
63358,"Strinopoulos, Christos",33265,ballerino/danzatore
63358,"Horn, Šuka",33666,ballerino/danzatore
63358,"Bigi, Damiano Ottavio",34378,ballerino/danzatore
63358,"Möllmer, Jan",34379,ballerino/danzatore
63358,"O'Mara, Breanna",34380,ballerino/danzatore
63358,"Papanikolaou, Tina",34381,ballerino/danzatore
63358,"Przytarski, Łukasz",34382,ballerino/danzatore
63358,"Theophanous, Michalis",34383,ballerino/danzatore
63359,"Strinopoulos, Christos",33265,ballerino/danzatore
63359,"Horn, Šuka",33666,ballerino/danzatore
63359,"Bigi, Damiano Ottavio",34378,ballerino/danzatore
63359,"Möllmer, Jan",34379,ballerino/danzatore
63359,"O'Mara, Breanna",34380,ballerino/danzatore
63359,"Papanikolaou, Tina",34381,ballerino/danzatore
63359,"Przytarski, Łukasz",34382,ballerino/danzatore
63359,"Theophanous, Michalis",34383,ballerino/danzatore
63360,"Strinopoulos, Christos",33265,ballerino/danzatore
63360,"Horn, Šuka",33666,ballerino/danzatore
63360,"Bigi, Damiano Ottavio",34378,ballerino/danzatore
63360,"Möllmer, Jan",34379,ballerino/danzatore
63360,"O'Mara, Breanna",34380,ballerino/danzatore
63360,"Papanikolaou, Tina",34381,ballerino/danzatore
63360,"Przytarski, Łukasz",34382,ballerino/danzatore
63360,"Theophanous, Michalis",34383,ballerino/danzatore
63361,"Gusella, Mario",18502,direzione d'orchestra
63361,"Angius, Fulvio",13074,maestro del coro
63362,"Gusella, Mario",18502,direzione d'orchestra
63362,"Angius, Fulvio",13074,maestro del coro
63363,"Masini, Gianfranco",10053,direzione d'orchestra
63363,"Dondi, Giampaolo",19036,maestro del coro
63364,"Zani, Giacomo",19363,direzione d'orchestra
63364,"Dondi, Giampaolo",19036,maestro del coro
63365,"Zani, Giacomo",19363,direzione d'orchestra
63365,"Dondi, Giampaolo",19036,maestro del coro
63366,"Zani, Giacomo",19363,direzione d'orchestra
63366,"Dondi, Giampaolo",19036,maestro del coro
63367,"Rigacci, Bruno",19045,direzione d'orchestra
63368,"Rizzi, Italo",19038,direzione d'orchestra
63369,"Rizzi, Italo",19038,direzione d'orchestra
63370,"Chaloupka, Josef",18799,direzione d'orchestra
63371,"Chaloupka, Josef",18799,direzione d'orchestra
63372,"Campori, Angelo",31575,direzione d'orchestra
63373,"Campori, Angelo",31575,direzione d'orchestra
63377,"Gusella, Mario",18502,direzione d'orchestra
63377,"Metti, Valentino",13157,maestro del coro
63378,"Gusella, Mario",18502,direzione d'orchestra
63378,"Metti, Valentino",13157,maestro del coro
63379,"Gusella, Mario",18502,direzione d'orchestra
63379,"Metti, Valentino",13157,maestro del coro
63380,"Gusella, Mario",18502,direzione d'orchestra
63380,"Metti, Valentino",13157,maestro del coro
63381,"Campanella, Bruno",31652,direzione d'orchestra
63381,"Metti, Valentino",13157,maestro del coro
63382,"Ceccherini, Tito",34416,direzione d'orchestra
63383,"Ceccherini, Tito",34416,direzione d'orchestra
63384,"Ajmone, Annamaria",28439,ballerino/danzatore
63385,"Caravano, Biagio",18850,ballerino/danzatore
63385,"Scarpini, Laura",18851,ballerino/danzatore
63385,"Cavaliere, Francesco Saverio",27811,ballerino/danzatore
63385,"Dionisi, Andrea",28088,ballerino/danzatore
63385,"Geronimo, Sebastiano",34428,ballerino/danzatore
63385,"Ugolini, Francesca",34429,ballerino/danzatore
63386,"D'agostin, Marco",27269,ballerino/danzatore
63387,"Kuchinka, Josef",16228,direzione d'orchestra
63388,"Weikel, Teri",24577,ballerino/danzatore
63388,"Bravo, Ana",34515,ballerino/danzatore
63388,"Cuppini, Elisa",34516,ballerino/danzatore
63389,"Bravo, Ana",34515,ballerino/danzatore
63389,"Cuppini, Elisa",34516,ballerino/danzatore
63389,"Consolandi, Maurizio",34517,ballerino/danzatore
63389,"Reffo, Franco",34518,ballerino/danzatore
63389,"Vannucchi, Carla",34519,ballerino/danzatore
63390,"Weikel, Teri",24577,ballerino/danzatore
63390,"Bravo, Ana",34515,ballerino/danzatore
63390,"Cuppini, Elisa",34516,ballerino/danzatore
63391,"Weikel, Teri",24577,ballerino/danzatore
63391,"Bravo, Ana",34515,ballerino/danzatore
63391,"Cuppini, Elisa",34516,ballerino/danzatore
63392,"Weikel, Teri",24577,ballerino/danzatore
63392,"Bravo, Ana",34515,ballerino/danzatore
63392,"Cuppini, Elisa",34516,ballerino/danzatore
63393,"Bravo, Ana",34515,ballerino/danzatore
63393,"Cuppini, Elisa",34516,ballerino/danzatore
63393,"Consolandi, Maurizio",34517,ballerino/danzatore
63393,"Reffo, Franco",34518,ballerino/danzatore
63393,"Vannucchi, Carla",34519,ballerino/danzatore
63394,"Bravo, Ana",34515,ballerino/danzatore
63394,"Cuppini, Elisa",34516,ballerino/danzatore
63394,"Consolandi, Maurizio",34517,ballerino/danzatore
63394,"Reffo, Franco",34518,ballerino/danzatore
63394,"Vannucchi, Carla",34519,ballerino/danzatore
63395,"Bravo, Ana",34515,ballerino/danzatore
63395,"Cuppini, Elisa",34516,ballerino/danzatore
63395,"Consolandi, Maurizio",34517,ballerino/danzatore
63395,"Reffo, Franco",34518,ballerino/danzatore
63395,"Vannucchi, Carla",34519,ballerino/danzatore
63396,"Rizzi Brignoli, Roberto",34559,direzione d'orchestra
63396,"Colò, Stefano",10544,maestro del coro
63397,"Rizzi Brignoli, Roberto",34559,direzione d'orchestra
63397,"Colò, Stefano",10544,maestro del coro
63398,"Pasqualetti, Francesco",26516,direzione d'orchestra
63398,"Gallo, Costanza",13751,maestro del coro
63398,"Gattolin, Paolo",34566,maestro del coro
63399,"Pasqualetti, Francesco",26516,direzione d'orchestra
63399,"Gallo, Costanza",13751,maestro del coro
63399,"Gattolin, Paolo",34566,maestro del coro
63400,"Bernàcer, Jordi",28761,direzione d'orchestra
63400,"Faggiani, Martino",12549,maestro del coro
63400,"Fiocchi Malaspina, Massimo",34579,maestro del coro
63401,"Bernàcer, Jordi",28761,direzione d'orchestra
63401,"Faggiani, Martino",12549,maestro del coro
63401,"Fiocchi Malaspina, Massimo",34579,maestro del coro
63402,"Casellati, Alvise",34592,direzione d'orchestra
63402,"Casati, Corrado",16744,maestro del coro
63403,"Casellati, Alvise",34592,direzione d'orchestra
63403,"Casati, Corrado",16744,maestro del coro
63412,"Medici, Andrea",27645,orchestrale
63412,"Munari, Lorenzo",34641,orchestrale
63412,"Fontani, Andrea",34642,orchestrale
63412,"Carucci, Simone",34643,orchestrale
63413,"Medici, Andrea",27645,orchestrale
63413,"Munari, Lorenzo",34641,orchestrale
63413,"Fontani, Andrea",34642,orchestrale
63413,"Carucci, Simone",34643,orchestrale
63417,"Bianchi, Marco",29072,orchestrale
63417,"Guarracino, Pietro",34652,orchestrale
63418,"Bianchi, Marco",29072,orchestrale
63418,"Guarracino, Pietro",34652,orchestrale
63422,"Bravo, Pilar",25135,direzione d'orchestra
63423,"Bravo, Pilar",25135,direzione d'orchestra
63424,"Bravo, Pilar",25135,direzione d'orchestra
63425,"Bravo, Pilar",25135,direzione d'orchestra
63426,"Bravo, Pilar",25135,direzione d'orchestra
63430,"Testory, François",16066,ballerino/danzatore
63430,"Prakash, Mythili",34674,ballerino/danzatore
63430,"Jessop, Luke",34675,ballerino/danzatore
63430,"Narvaez, Jasper",34676,ballerino/danzatore
63430,"Partridge, Louis T.",34677,ballerino/danzatore
63430,"Skourou, Elpida",34678,ballerino/danzatore
63434,"Beddini, Eleonora",27616,orchestrale
63434,"Allevi, Ezio",34708,orchestrale
63434,"Campagna, Marco",34709,orchestrale
63434,"Catalucci, Daniele",34710,orchestrale
63434,"Ronchi, Marcello",34711,orchestrale
63434,"Tersigni, Marco",34712,orchestrale
63435,"Beddini, Eleonora",27616,orchestrale
63435,"Allevi, Ezio",34708,orchestrale
63435,"Campagna, Marco",34709,orchestrale
63435,"Catalucci, Daniele",34710,orchestrale
63435,"Ronchi, Marcello",34711,orchestrale
63435,"Tersigni, Marco",34712,orchestrale
63436,"Beddini, Eleonora",27616,orchestrale
63436,"Allevi, Ezio",34708,orchestrale
63436,"Campagna, Marco",34709,orchestrale
63436,"Catalucci, Daniele",34710,orchestrale
63436,"Ronchi, Marcello",34711,orchestrale
63436,"Tersigni, Marco",34712,orchestrale
63440,"Insana, Salvatore",34718,video immagini di
63441,"Liu, Yi-Chun",32974,ballerino/danzatore
63441,"Clamens, Charlotte",34721,ballerino/danzatore
63441,"Gyselbrecht, Marie",34722,ballerino/danzatore
63441,"Lagaert, Brandon",34723,ballerino/danzatore
63442,"Liu, Yi-Chun",32974,ballerino/danzatore
63442,"Clamens, Charlotte",34721,ballerino/danzatore
63442,"Gyselbrecht, Marie",34722,ballerino/danzatore
63442,"Lagaert, Brandon",34723,ballerino/danzatore
63443,"Liu, Yi-Chun",32974,ballerino/danzatore
63443,"Clamens, Charlotte",34721,ballerino/danzatore
63443,"Gyselbrecht, Marie",34722,ballerino/danzatore
63443,"Lagaert, Brandon",34723,ballerino/danzatore
63444,"Liu, Yi-Chun",32974,ballerino/danzatore
63444,"Clamens, Charlotte",34721,ballerino/danzatore
63444,"Gyselbrecht, Marie",34722,ballerino/danzatore
63444,"Lagaert, Brandon",34723,ballerino/danzatore
63451,"Masilo, Dada",27127,ballerino/danzatore
63452,"Boldrini, Jari",28091,ballerino/danzatore
63452,"Giunti, Maurizio",28944,ballerino/danzatore
63452,"Cisternino, Nicola",34737,ballerino/danzatore
63452,"Palumbo, Andrea",34738,ballerino/danzatore
63452,"Petrucci, Giulio",34739,ballerino/danzatore
63453,"Bregianni, Maria",32992,ballerino/danzatore
63453,"Nouskas Varelas, Alexandros",32993,ballerino/danzatore
63453,"Kotsali, Chara",32996,ballerino/danzatore
63453,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63453,"Kotsifakis, Georgios",34743,ballerino/danzatore
63453,"Koutsopetrou, Sotiria",34744,ballerino/danzatore
63453,"Vais, Adonis",34745,ballerino/danzatore
63458,"Sini, Leonardo",34102,direzione d'orchestra
63458,"Faggiani, Martino",12549,maestro del coro
63459,"Sini, Leonardo",34102,direzione d'orchestra
63459,"Faggiani, Martino",12549,maestro del coro
63460,"Basti, Anna",34758,ballerino/danzatore
63460,"De Giorgi, Alfonso",34759,ballerino/danzatore
63460,"Pirotto, Margherita",34760,ballerino/danzatore
63463,"Mareggiati, Pinetta",24806,direzione d'orchestra
63464,"Mareggiati, Pinetta",24806,direzione d'orchestra
63465,"Mareggiati, Pinetta",24806,direzione d'orchestra
63466,"Archer, Clyde Emmanuel",34768,ballerino/danzatore
63466,"Pardes, Keren Lurie",34769,ballerino/danzatore
63466,"Pajarillaga, Dana",34770,ballerino/danzatore
63466,"Domoszlai, Edit",34771,ballerino/danzatore
63466,"Devaney, Darren",34772,ballerino/danzatore
63466,"Dutilh, Guido",34773,ballerino/danzatore
63467,"Atturi, Marco",34819,direzione d'orchestra
63468,"Atturi, Marco",34819,direzione d'orchestra
63469,"Atturi, Marco",34819,direzione d'orchestra
63471,"Bisatti, Riccardo",34838,direzione d'orchestra
63472,"Bisatti, Riccardo",34838,direzione d'orchestra
63473,"Bisatti, Riccardo",34838,direzione d'orchestra
63478,"Bonino, Luigi",13581,ballerino/danzatore
63478,"Laguna, Ana",14230,ballerino/danzatore
63478,"Brayda, Resy",19440,ballerino/danzatore
63479,"Bonino, Luigi",13581,ballerino/danzatore
63479,"Laguna, Ana",14230,ballerino/danzatore
63479,"Brayda, Resy",19440,ballerino/danzatore
63480,"Bonino, Luigi",13581,ballerino/danzatore
63480,"Laguna, Ana",14230,ballerino/danzatore
63480,"Brayda, Resy",19440,ballerino/danzatore
63481,"Bonino, Luigi",13581,ballerino/danzatore
63481,"Laguna, Ana",14230,ballerino/danzatore
63481,"Brayda, Resy",19440,ballerino/danzatore
63482,"Bonino, Luigi",13581,ballerino/danzatore
63482,"Laguna, Ana",14230,ballerino/danzatore
63482,"Brayda, Resy",19440,ballerino/danzatore
63483,"Bonino, Luigi",13581,ballerino/danzatore
63483,"Laguna, Ana",14230,ballerino/danzatore
63483,"Brayda, Resy",19440,ballerino/danzatore
63484,"Panni, Marcello",11458,direzione d'orchestra
63485,"Panni, Marcello",11458,direzione d'orchestra
63486,"Abbado, Roberto",15811,direzione d'orchestra
63488,"Vacchi, Franco",27388,regia
63517,"Wanderzand, Charles",16620,direzione d'orchestra
63518,"Wanderzand, Charles",16620,direzione d'orchestra
63519,"Wanderzand, Charles",16620,direzione d'orchestra
63520,"Wanderzand, Charles",16620,direzione d'orchestra
63521,"Wanderzand, Charles",16620,direzione d'orchestra
63522,"Wanderzand, Charles",16620,direzione d'orchestra
63523,"Wanderzand, Charles",16620,direzione d'orchestra
63524,"Wanderzand, Charles",16620,direzione d'orchestra
63525,"Wanderzand, Charles",16620,direzione d'orchestra
63526,"Wanderzand, Charles",16620,direzione d'orchestra
63527,"Wanderzand, Charles",16620,direzione d'orchestra
63528,"Wanderzand, Charles",16620,direzione d'orchestra
63529,"Wanderzand, Charles",16620,direzione d'orchestra
63530,"Wanderzand, Charles",16620,direzione d'orchestra
63531,"Wanderzand, Charles",16620,direzione d'orchestra
63532,"Wanderzand, Charles",16620,direzione d'orchestra
63562,"Franklin, Christopher",27873,direzione d'orchestra
63562,"Faggiani, Martino",12549,maestro del coro
63563,"Franklin, Christopher",27873,direzione d'orchestra
63563,"Faggiani, Martino",12549,maestro del coro
63606,"Friello, Emanuele",17995,"direzione d'orchestra,orchestrale"
63606,"Zylka, Federico",34934,orchestrale
63606,"Gianlorenzi, Simone",34935,orchestrale
63606,"Massari, Alex",34936,orchestrale
63606,"Saracini, Pino",34937,orchestrale
63606,"Falcone, Stefano",34938,orchestrale
63606,"Di Pilla, Andrea",34939,orchestrale
63606,"Liburdi, Daniele",34940,orchestrale
63607,"Friello, Emanuele",17995,"direzione d'orchestra,orchestrale"
63607,"Zylka, Federico",34934,orchestrale
63607,"Gianlorenzi, Simone",34935,orchestrale
63607,"Massari, Alex",34936,orchestrale
63607,"Saracini, Pino",34937,orchestrale
63607,"Falcone, Stefano",34938,orchestrale
63607,"Di Pilla, Andrea",34939,orchestrale
63607,"Liburdi, Daniele",34940,orchestrale
63608,"Friello, Emanuele",17995,"direzione d'orchestra,orchestrale"
63608,"Zylka, Federico",34934,orchestrale
63608,"Gianlorenzi, Simone",34935,orchestrale
63608,"Massari, Alex",34936,orchestrale
63608,"Saracini, Pino",34937,orchestrale
63608,"Falcone, Stefano",34938,orchestrale
63608,"Di Pilla, Andrea",34939,orchestrale
63608,"Liburdi, Daniele",34940,orchestrale
63615,"Ardillo, Saul Daniele",19311,ballerino/danzatore
63615,"Forioso, Martina",26700,ballerino/danzatore
63615,"Mastroviti, Ivana",26703,ballerino/danzatore
63628,"Giaroli, Stefano",27851,direzione d'orchestra
63630,"Paganini, Raffaele",11565,ballerino/danzatore
63640,"Giaroli, Stefano",27851,direzione d'orchestra
63657,"Bosch, Marcus",35251,direzione d'orchestra
63657,"Gattolin, Paolo",34566,maestro del coro
63657,"Fiala, Petr",35252,maestro del coro
63658,"Bosch, Marcus",35251,direzione d'orchestra
63658,"Gattolin, Paolo",34566,maestro del coro
63658,"Fiala, Petr",35252,maestro del coro
63661,"Campa, Simone",35264,"direzione d'orchestra,orchestrale"
63661,"Mutino, Daniele",35266,orchestrale
63661,"Sissoko, Kaw",35267,orchestrale
63661,"Tardito, Marco",35268,orchestrale
63662,"Campa, Simone",35264,"direzione d'orchestra,orchestrale"
63662,"Mutino, Daniele",35266,orchestrale
63662,"Sissoko, Kaw",35267,orchestrale
