id_recita,personaggio,personaggio_voce,interprete,interprete_id,ruolo
37429,L'uomo,,Jean Guizerix,14837,Ballerino / Danzatore
37429,La donna,,Françoise Dupriez,15932,Ballerino / Danzatore
37429,La morte,,Laura Carraro,14553,Ballerino / Danzatore
37430,L'uomo,,Jean Guizerix,14837,Ballerino / Danzatore
37430,La donna,,Françoise Dupriez,15932,Ballerino / Danzatore
37430,La morte,,Laura Carraro,14553,Ballerino / Danzatore
37431,L'uomo,,Jean Guizerix,14837,Ballerino / Danzatore
37431,La donna,,Françoise Dupriez,15932,Ballerino / Danzatore
37431,La morte,,Laura Carraro,14553,Ballerino / Danzatore
37432,L'uomo,,Jean Guizerix,14837,Ballerino / Danzatore
37432,La donna,,Françoise Dupriez,15932,Ballerino / Danzatore
37432,La morte,,Laura Carraro,14553,Ballerino / Danzatore
37433,L'uomo,,Jean Guizerix,14837,Ballerino / Danzatore
37433,La donna,,Françoise Dupriez,15932,Ballerino / Danzatore
37433,La morte,,Laura Carraro,14553,Ballerino / Danzatore
37434,Bianca,soprano,Ángeles Blancas Gulín,25407,Soprano
37434,Guido Bardi,tenore,Zoran Todorovich,25409,Tenore
37434,Simone,baritono,Tommi Hakala,25410,Basso continuo
37435,Simone,baritono,Mark S. Doss,25406,Baritono
37435,Bianca,soprano,Ángeles Blancas Gulín,25407,Soprano
37435,Guido Bardi,tenore,Zoran Todorovich,25409,Tenore
37436,Bianca,soprano,Ángeles Blancas Gulín,25407,Soprano
37436,Guido Bardi,tenore,Zoran Todorovich,25409,Tenore
37436,Simone,baritono,Tommi Hakala,25410,Basso continuo
37437,Simone,baritono,Mark S. Doss,25406,Baritono
37437,Bianca,soprano,Ángeles Blancas Gulín,25407,Soprano
37437,Guido Bardi,tenore,Zoran Todorovich,25409,Tenore
37438,Gianni Schicchi,baritono,Carlo Lepore,25428,Baritono
37438,Rinuccio,tenore,Francesco Meli,25412,Tenore
37438,Lauretta,soprano,Serena Gamberoni,25413,Soprano
37438,Zita,mezzosoprano,Silvia Beltrami,25414,Mezzosoprano
37438,Gherardo,tenore,Luca Casalin,13869,Tenore
37438,Nella,soprano,Maria Radoeva,25416,Soprano
37438,Gherardino,voce bianca,Anita Maiocco,25417,Voce bianca
37438,Betto di Signa,basso,Fabrizio Beggi,25418,Basso
37438,Simone,basso,Gabriele Sagona,25419,Basso
37438,Marco,baritono,Marco Camastra,25420,Baritono
37438,La Ciesca,mezzosoprano,Laura Cherici,25421,Mezzosoprano
37438,Maestro Spinelloccio,baritono,Alessandro Busi,25422,Baritono
37438,Ser Amantio Di Nicolao,baritono,Alessandro Busi,25423,Baritono
37438,Pinellino,baritono,Ryan Milstead,25424,Baritono
37438,Buoso Donati,figurante,Paolo Vettori,25427,Mimo
37438,Guccio,basso,Marco Sportelli,11863,Basso
37439,Gianni Schicchi,baritono,Carlo Lepore,25428,Baritono
37439,Rinuccio,tenore,Francesco Meli,25412,Tenore
37439,Lauretta,soprano,Serena Gamberoni,25413,Soprano
37439,Zita,mezzosoprano,Silvia Beltrami,25414,Mezzosoprano
37439,Gherardo,tenore,Luca Casalin,13869,Tenore
37439,Nella,soprano,Maria Radoeva,25416,Soprano
37439,Gherardino,voce bianca,Anita Maiocco,25417,Voce bianca
37439,Betto di Signa,basso,Fabrizio Beggi,25418,Basso
37439,Simone,basso,Gabriele Sagona,25419,Basso
37439,Marco,baritono,Marco Camastra,25420,Baritono
37439,La Ciesca,mezzosoprano,Laura Cherici,25421,Mezzosoprano
37439,Maestro Spinelloccio,baritono,Alessandro Busi,25422,Baritono
37439,Ser Amantio Di Nicolao,baritono,Alessandro Busi,25423,Baritono
37439,Pinellino,baritono,Ryan Milstead,25424,Baritono
37439,Buoso Donati,figurante,Paolo Vettori,25427,Mimo
37439,Guccio,basso,Marco Sportelli,11863,Basso
37440,Gianni Schicchi,baritono,Carlo Lepore,25428,Baritono
37440,Rinuccio,tenore,Francesco Meli,25412,Tenore
37440,Lauretta,soprano,Serena Gamberoni,25413,Soprano
37440,Zita,mezzosoprano,Silvia Beltrami,25414,Mezzosoprano
37440,Gherardo,tenore,Luca Casalin,13869,Tenore
37440,Nella,soprano,Maria Radoeva,25416,Soprano
37440,Gherardino,voce bianca,Sara Jahanbakhsh,25429,Voce bianca
37440,Betto di Signa,basso,Fabrizio Beggi,25418,Basso
37440,Simone,basso,Gabriele Sagona,25419,Basso
37440,Marco,baritono,Marco Camastra,25420,Baritono
37440,La Ciesca,mezzosoprano,Laura Cherici,25421,Mezzosoprano
37440,Maestro Spinelloccio,baritono,Alessandro Busi,25422,Baritono
37440,Ser Amantio Di Nicolao,baritono,Alessandro Busi,25423,Baritono
37440,Pinellino,baritono,Ryan Milstead,25424,Baritono
37440,Buoso Donati,figurante,Paolo Vettori,25427,Mimo
37440,Guccio,basso,Marco Sportelli,11863,Basso
37441,Gianni Schicchi,baritono,Carlo Lepore,25428,Baritono
37441,Rinuccio,tenore,Francesco Meli,25412,Tenore
37441,Lauretta,soprano,Serena Gamberoni,25413,Soprano
37441,Zita,mezzosoprano,Silvia Beltrami,25414,Mezzosoprano
37441,Gherardo,tenore,Luca Casalin,13869,Tenore
37441,Nella,soprano,Maria Radoeva,25416,Soprano
37441,Gherardino,voce bianca,Sara Jahanbakhsh,25429,Voce bianca
37441,Betto di Signa,basso,Fabrizio Beggi,25418,Basso
37441,Simone,basso,Gabriele Sagona,25419,Basso
37441,Marco,baritono,Marco Camastra,25420,Baritono
37441,La Ciesca,mezzosoprano,Laura Cherici,25421,Mezzosoprano
37441,Maestro Spinelloccio,baritono,Alessandro Busi,25422,Baritono
37441,Ser Amantio Di Nicolao,baritono,Alessandro Busi,25423,Baritono
37441,Pinellino,baritono,Ryan Milstead,25424,Baritono
37441,Buoso Donati,figurante,Paolo Vettori,25427,Mimo
37441,Guccio,basso,Marco Sportelli,11863,Basso
37457,Nestal,,Tatjana Ariskina,15238,Ballerino / Danzatore
37457,Tariel,,Eldar Aliev,15239,Ballerino / Danzatore
37458,Nestal,,Tatjana Ariskina,15238,Ballerino / Danzatore
37458,Tariel,,Eldar Aliev,15239,Ballerino / Danzatore
37459,Nestal,,Tatjana Ariskina,15238,Ballerino / Danzatore
37459,Tariel,,Eldar Aliev,15239,Ballerino / Danzatore
37469,Odette / Odile,,Olga Cencikova,15609,Ballerino / Danzatore
37469,Il precettore,,Boris Nadtocij,15612,Ballerino / Danzatore
37469,Il buffone,,Vitalij Tsvetkov,15613,Ballerino / Danzatore
37469,Rothbart,,Eldar Aliev,15240,Ballerino / Danzatore
37469,Il principe Siegfried,,Konstantin Zaklinskij,15610,Ballerino / Danzatore
37469,La principessa regnante,,Nina Michajlova,15611,Ballerino / Danzatore
37470,Odette / Odile,,Tatiana Terekhova,15614,Ballerino / Danzatore
37470,Il precettore,,Boris Nadtocij,15612,Ballerino / Danzatore
37470,Il buffone,,Vitalij Tsvetkov,15613,Ballerino / Danzatore
37470,Rothbart,,Eldar Aliev,15240,Ballerino / Danzatore
37470,Il principe Siegfried,,Aleksandr Lunev,15615,Ballerino / Danzatore
37470,La principessa regnante,,Nina Michajlova,15611,Ballerino / Danzatore
37476,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37476,Regina di Cuori,,Laura Carraro,14546,Ballerino / Danzatore
37476,Regina di Picche,,Roberta De Intinis,14345,Ballerino / Danzatore
37476,Regina di Quadri,,Beatrice Belluschi,14840,Ballerino / Danzatore
37476,Regina di Fiori,,Sonia De Cillis,14843,Ballerino / Danzatore
37476,Fante di Cuori,,Guillaume Brun,14575,Ballerino / Danzatore
37476,Fante di Picche,,Luca Tozzi,14846,Ballerino / Danzatore
37476,Fante di Quadri,,Renato Paroni,14850,Ballerino / Danzatore
37476,Fante di Fiori,,Ciro Beffi,14816,Ballerino / Danzatore
37476,Asso di Quadri,,Fernando La Pietra,14820,Ballerino / Danzatore
37476,Re di Cuori,,Luca Righi,14831,Ballerino / Danzatore
37477,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37477,Regina di Cuori,,Laura Carraro,14546,Ballerino / Danzatore
37477,Regina di Picche,,Roberta De Intinis,14345,Ballerino / Danzatore
37477,Regina di Quadri,,Beatrice Belluschi,14840,Ballerino / Danzatore
37477,Regina di Fiori,,Sonia De Cillis,14843,Ballerino / Danzatore
37477,Fante di Cuori,,Guillaume Brun,14575,Ballerino / Danzatore
37477,Fante di Picche,,Luca Tozzi,14846,Ballerino / Danzatore
37477,Fante di Quadri,,Renato Paroni,14850,Ballerino / Danzatore
37477,Fante di Fiori,,Ciro Beffi,14816,Ballerino / Danzatore
37477,Asso di Quadri,,Fernando La Pietra,14820,Ballerino / Danzatore
37477,Re di Cuori,,Luca Righi,14831,Ballerino / Danzatore
37478,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37478,Regina di Cuori,,Gabriella Pancetti,14935,Ballerino / Danzatore
37478,Regina di Picche,,Virginia Durando,13975,Ballerino / Danzatore
37478,Regina di Quadri,,Beatrice Belluschi,14840,Ballerino / Danzatore
37478,Regina di Fiori,,Marie-Laure Froment,14937,Ballerino / Danzatore
37478,Fante di Cuori,,Fulvio Faudella,14724,Ballerino / Danzatore
37478,Fante di Picche,,Piercarlo Gozzelino,13963,Ballerino / Danzatore
37478,Fante di Quadri,,Renato Paroni,14850,Ballerino / Danzatore
37478,Fante di Fiori,,Ciro Beffi,14816,Ballerino / Danzatore
37478,Asso di Quadri,,Fernando La Pietra,14820,Ballerino / Danzatore
37478,Re di Cuori,,Luca Righi,14831,Ballerino / Danzatore
37479,Regina di Picche,,Roberta De Intinis,14345,Ballerino / Danzatore
37479,Regina di Cuori,,Laura Carraro,14546,Ballerino / Danzatore
37479,Fante di Cuori,,Guillaume Brun,14575,Ballerino / Danzatore
37479,Fante di Fiori,,Ciro Beffi,14816,Ballerino / Danzatore
37479,Asso di Quadri,,Fernando La Pietra,14820,Ballerino / Danzatore
37479,Re di Cuori,,Luca Righi,14831,Ballerino / Danzatore
37479,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37479,Regina di Quadri,,Beatrice Belluschi,14840,Ballerino / Danzatore
37479,Regina di Fiori,,Sonia De Cillis,14843,Ballerino / Danzatore
37479,Fante di Picche,,Luca Tozzi,14846,Ballerino / Danzatore
37479,Fante di Quadri,,Renato Paroni,14850,Ballerino / Danzatore
37480,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37480,Regina di Cuori,,Gabriella Pancetti,14935,Ballerino / Danzatore
37480,Regina di Picche,,Virginia Durando,13975,Ballerino / Danzatore
37480,Regina di Quadri,,Anne-Christine Froment,14583,Ballerino / Danzatore
37480,Regina di Fiori,,Rossella Capriolo,14349,Ballerino / Danzatore
37480,Fante di Cuori,,Fulvio Faudella,14724,Ballerino / Danzatore
37480,Fante di Picche,,Piercarlo Gozzelino,13963,Ballerino / Danzatore
37480,Fante di Quadri,,Fernando Paternesi,14940,Ballerino / Danzatore
37480,Fante di Fiori,,Ciro Beffi,14816,Ballerino / Danzatore
37480,Asso di Quadri,,Fernando La Pietra,14820,Ballerino / Danzatore
37480,Re di Cuori,,Armando Galati,14943,Ballerino / Danzatore
37481,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37481,Regina di Cuori,,Laura Carraro,14546,Ballerino / Danzatore
37481,Regina di Picche,,Virginia Durando,13975,Ballerino / Danzatore
37481,Regina di Quadri,,Anne-Christine Froment,14583,Ballerino / Danzatore
37481,Regina di Fiori,,Marie-Laure Froment,14937,Ballerino / Danzatore
37481,Fante di Cuori,,Guillaume Brun,14575,Ballerino / Danzatore
37481,Fante di Picche,,Piercarlo Gozzelino,13963,Ballerino / Danzatore
37481,Fante di Quadri,,Fernando Paternesi,14940,Ballerino / Danzatore
37481,Fante di Fiori,,Fernando La Pietra,14821,Ballerino / Danzatore
37481,Asso di Quadri,,Marco Ghelfi,14944,Ballerino / Danzatore
37481,Re di Cuori,,Armando Galati,14943,Ballerino / Danzatore
37482,Il Jolly,,Jean-Charles Gil,14838,Ballerino / Danzatore
37482,Regina di Cuori,,Gabriella Pancetti,14935,Ballerino / Danzatore
37482,Regina di Picche,,Virginia Durando,13975,Ballerino / Danzatore
37482,Regina di Quadri,,Anne-Christine Froment,14583,Ballerino / Danzatore
37482,Regina di Fiori,,Marie-Laure Froment,14937,Ballerino / Danzatore
37482,Fante di Cuori,,Fulvio Faudella,14724,Ballerino / Danzatore
37482,Fante di Picche,,Luca Tozzi,14846,Ballerino / Danzatore
37482,Fante di Quadri,,Fernando Paternesi,14940,Ballerino / Danzatore
37482,Fante di Fiori,,Fernando La Pietra,14821,Ballerino / Danzatore
37482,Asso di Quadri,,Marco Ghelfi,14944,Ballerino / Danzatore
37482,Re di Cuori,,Luca Righi,14831,Ballerino / Danzatore
37490,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37490,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37490,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37490,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37490,La vita,,Wilfride Piollet,14852,Ballerino / Danzatore
37491,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37491,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37491,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37491,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37491,La vita,,Wilfride Piollet,14852,Ballerino / Danzatore
37492,La vita,,Shonach Mirk,14833,Ballerino / Danzatore
37492,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37492,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37492,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37492,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37493,La vita,,Shonach Mirk,14833,Ballerino / Danzatore
37493,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37493,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37493,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37493,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37494,La vita,,Shonach Mirk,14833,Ballerino / Danzatore
37494,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37494,Loreley,,Roberta De Intinis,14346,Ballerino / Danzatore
37494,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37494,L'amante di Loreley,,Fernando Paternesi,14941,Ballerino / Danzatore
37495,La vita,,Shonach Mirk,14833,Ballerino / Danzatore
37495,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37495,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37495,La sentinella,,Ciro Beffi,14817,Ballerino / Danzatore
37495,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37496,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37496,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37496,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37496,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37496,La vita,,Wilfride Piollet,14852,Ballerino / Danzatore
37497,Loreley,,Laura Carraro,14545,Ballerino / Danzatore
37497,L'amante di Loreley,,Guillaume Brun,14574,Ballerino / Danzatore
37497,La sentinella,,Fulvio Faudella,14723,Ballerino / Danzatore
37497,La morte,,Jean Guizerix,14835,Ballerino / Danzatore
37497,La vita,,Wilfride Piollet,14852,Ballerino / Danzatore
37512,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37512,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37513,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37513,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37514,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37514,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37515,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37515,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37516,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37516,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37517,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37517,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37518,La madre,,Claudine Andrieu,15206,Ballerino / Danzatore
37518,Il figlio,,Yvan Michaud,15207,Ballerino / Danzatore
37519,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37519,Canio (Pagliaccio),tenore,Giuseppe Giacomini,14388,Tenore
37519,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37519,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37519,Silvio,baritono,Leo Nucci,13191,Baritono
37519,Primo contadino,basso,Angelo Nosotti,14519,Basso
37519,Secondo contadino,tenore,Vito Gobbi,14653,Tenore
37519,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37519,Pagliaccio,,Claudio Intropido,14881,Mimo
37519,Pagliaccio,,Ciro Ruffo,14882,Mimo
37519,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37519,Pagliaccio,,Marco Pagani,14884,Mimo
37520,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37520,Canio (Pagliaccio),tenore,Giuseppe Giacomini,14388,Tenore
37520,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37520,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37520,Primo contadino,basso,Angelo Nosotti,14519,Basso
37520,Secondo contadino,tenore,Vito Gobbi,14653,Tenore
37520,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37520,Pagliaccio,,Claudio Intropido,14881,Mimo
37520,Pagliaccio,,Ciro Ruffo,14882,Mimo
37520,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37520,Pagliaccio,,Marco Pagani,14884,Mimo
37520,Silvio,baritono,Bruno Pola,12390,Baritono
37521,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37521,Canio (Pagliaccio),tenore,Giuseppe Giacomini,14388,Tenore
37521,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37521,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37521,Silvio,baritono,Bruno Pola,12390,Baritono
37521,Primo contadino,basso,Angelo Nosotti,14519,Basso
37521,Secondo contadino,tenore,Vito Gobbi,14653,Tenore
37521,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37521,Pagliaccio,,Claudio Intropido,14881,Mimo
37521,Pagliaccio,,Ciro Ruffo,14882,Mimo
37521,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37521,Pagliaccio,,Marco Pagani,14884,Mimo
37522,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37522,Canio (Pagliaccio),tenore,Giuseppe Giacomini,14388,Tenore
37522,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37522,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37522,Silvio,baritono,Bruno Pola,12390,Baritono
37522,Primo contadino,basso,Angelo Nosotti,14519,Basso
37522,Secondo contadino,tenore,Vito Gobbi,14653,Tenore
37522,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37522,Pagliaccio,,Claudio Intropido,14881,Mimo
37522,Pagliaccio,,Ciro Ruffo,14882,Mimo
37522,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37522,Pagliaccio,,Marco Pagani,14884,Mimo
37523,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37523,Canio (Pagliaccio),tenore,Maurizio Frusoni,14886,Tenore
37523,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37523,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37523,Silvio,baritono,Bruno Pola,12390,Baritono
37523,Primo contadino,basso,Angelo Nosotti,14519,Basso
37523,Secondo contadino,tenore,Dario Zerial,14801,Tenore
37523,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37523,Pagliaccio,,Claudio Intropido,14881,Mimo
37523,Pagliaccio,,Ciro Ruffo,14882,Mimo
37523,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37523,Pagliaccio,,Marco Pagani,14884,Mimo
37524,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37524,Canio (Pagliaccio),tenore,Maurizio Frusoni,14886,Tenore
37524,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37524,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37524,Silvio,baritono,Bruno Pola,12390,Baritono
37524,Primo contadino,basso,Alberto Carusi,14371,Basso
37524,Secondo contadino,tenore,Dario Zerial,14801,Tenore
37524,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37524,Pagliaccio,,Claudio Intropido,14881,Mimo
37524,Pagliaccio,,Ciro Ruffo,14882,Mimo
37524,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37524,Pagliaccio,,Marco Pagani,14884,Mimo
37525,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37525,Canio (Pagliaccio),tenore,Maurizio Frusoni,14886,Tenore
37525,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37525,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37525,Silvio,baritono,Bruno Pola,12390,Baritono
37525,Primo contadino,basso,Alberto Carusi,14371,Basso
37525,Secondo contadino,tenore,Dario Zerial,14801,Tenore
37525,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37525,Pagliaccio,,Claudio Intropido,14881,Mimo
37525,Pagliaccio,,Ciro Ruffo,14882,Mimo
37525,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37525,Pagliaccio,,Marco Pagani,14884,Mimo
37526,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37526,Silvio,baritono,Bruno Pola,12390,Baritono
37526,Primo contadino,basso,Alberto Carusi,14371,Basso
37526,Nedda (Colombina),soprano,Elena Mauti Nunziata,14474,Soprano
37526,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37526,Canio (Pagliaccio),tenore,Maurizio Frusoni,14886,Tenore
37526,Secondo contadino,tenore,Dario Zerial,14801,Tenore
37526,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37526,Pagliaccio,,Claudio Intropido,14881,Mimo
37526,Pagliaccio,,Ciro Ruffo,14882,Mimo
37526,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37526,Pagliaccio,,Marco Pagani,14884,Mimo
37527,Nedda (Colombina),soprano,Maria Angela Rosati,14911,Soprano
37527,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37527,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37527,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37527,Pagliaccio,,Claudio Intropido,14881,Mimo
37527,Pagliaccio,,Ciro Ruffo,14882,Mimo
37527,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37527,Pagliaccio,,Marco Pagani,14884,Mimo
37527,Silvio,baritono,Bruno Pola,12390,Baritono
37527,Canio (Pagliaccio),tenore,Maurizio Frusoni,14886,Tenore
37527,Secondo contadino,tenore,Dario Zerial,14801,Tenore
37527,Primo contadino,basso,Alberto Carusi,14371,Basso
37528,Nedda (Colombina),soprano,Maria Angela Rosati,14911,Soprano
37528,Canio (Pagliaccio),tenore,Maurizio Frusoni,14886,Tenore
37528,Tonio (Taddeo),baritono,Ettore Nova,14717,Baritono
37528,Peppe (Arlecchino),tenore,Renato Cazzaniga,14748,Tenore
37528,Silvio,baritono,Bruno Pola,12390,Baritono
37528,Primo contadino,basso,Alberto Carusi,14371,Basso
37528,Secondo contadino,tenore,Dario Zerial,14801,Tenore
37528,Pagliaccio,,Gabriele Tenneriello,14879,Mimo
37528,Pagliaccio,,Claudio Intropido,14881,Mimo
37528,Pagliaccio,,Ciro Ruffo,14882,Mimo
37528,Pagliaccio,,Pierpaolo Nizzola,14883,Mimo
37528,Pagliaccio,,Marco Pagani,14884,Mimo
37529,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37529,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37529,Turiddu,tenore,Nicola Martinucci,12651,Tenore
37529,Alfio,baritono,Bruno Pola,12389,Baritono
37529,Lucia,contralto,Anna Schiatti,14595,Contralto
37530,Alfio,baritono,Bruno Pola,12389,Baritono
37530,Lucia,contralto,Anna Schiatti,14595,Contralto
37530,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37530,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37530,Turiddu,tenore,Nicola Martinucci,12651,Tenore
37531,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37531,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37531,Turiddu,tenore,Maurizio Frusoni,14885,Tenore
37531,Alfio,baritono,Bruno Pola,12389,Baritono
37531,Lucia,contralto,Anna Schiatti,14595,Contralto
37532,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37532,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37532,Turiddu,tenore,Maurizio Frusoni,14885,Tenore
37532,Alfio,baritono,Bruno Pola,12389,Baritono
37532,Lucia,contralto,Anna Schiatti,14595,Contralto
37533,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37533,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37533,Turiddu,tenore,Maurizio Frusoni,14885,Tenore
37533,Alfio,baritono,Bruno Pola,12389,Baritono
37533,Lucia,contralto,Anna Schiatti,14595,Contralto
37534,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37534,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37534,Turiddu,tenore,Nicola Martinucci,12651,Tenore
37534,Alfio,baritono,Bruno Pola,12389,Baritono
37534,Lucia,contralto,Laura Bocca,14260,Contralto
37535,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37535,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37535,Turiddu,tenore,Nicola Martinucci,12651,Tenore
37535,Alfio,baritono,Bruno Pola,12389,Baritono
37535,Lucia,contralto,Laura Bocca,14260,Contralto
37536,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37536,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37536,Turiddu,tenore,Nicola Martinucci,12651,Tenore
37536,Alfio,baritono,Bruno Pola,12389,Baritono
37536,Lucia,contralto,Laura Bocca,14260,Contralto
37537,Santuzza,soprano,Lorenza Canepa,14567,Soprano
37537,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37537,Turiddu,tenore,Nicola Martinucci,12651,Tenore
37537,Alfio,baritono,Bruno Pola,12389,Baritono
37537,Lucia,contralto,Laura Bocca,14260,Contralto
37538,Santuzza,soprano,Lorenza Canepa,14567,Soprano
37538,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37538,Turiddu,tenore,Maurizio Frusoni,14885,Tenore
37538,Alfio,baritono,Sergio De Salas,14910,Baritono
37538,Lucia,contralto,Laura Bocca,14260,Contralto
37539,Santuzza,soprano,Bruna Baglioni,14783,Soprano
37539,Lola,mezzosoprano,Lucia Rizzi,12871,Mezzosoprano
37539,Turiddu,tenore,Maurizio Frusoni,14885,Tenore
37539,Alfio,baritono,Sergio De Salas,14910,Baritono
37539,Lucia,contralto,Laura Bocca,14260,Contralto
37541,Amore,,Lino - Luca Tozzi,14847,Ballerino / Danzatore
37541,Iride,,Virginia Durando,13976,Ballerino / Danzatore
