id_recita,curatore_nome,curatore_id,curatore_ruolo
35810,Bruno Casoni,7195,Maestro del coro
35810,Claudio Marino Moretti,7293,Maestro del coro
35811,Alessandro De Marchi,7319,Direttore d'orchestra
35811,Bruno Casoni,7195,Maestro del coro
35812,Alessandro De Marchi,7319,Direttore d'orchestra
35812,Bruno Casoni,7195,Maestro del coro
35813,Alessandro De Marchi,7319,Direttore d'orchestra
35813,Bruno Casoni,7195,Maestro del coro
35814,Alessandro De Marchi,7319,Direttore d'orchestra
35814,Bruno Casoni,7195,Maestro del coro
35815,Alessandro De Marchi,7319,Direttore d'orchestra
35815,Bruno Casoni,7195,Maestro del coro
35816,Alessandro De Marchi,7319,Direttore d'orchestra
35816,Bruno Casoni,7195,Maestro del coro
35817,Alessandro De Marchi,7319,Direttore d'orchestra
35817,Bruno Casoni,7195,Maestro del coro
35818,Alessandro De Marchi,7319,Direttore d'orchestra
35818,Bruno Casoni,7195,Maestro del coro
35819,Alessandro De Marchi,7319,Direttore d'orchestra
35819,Bruno Casoni,7195,Maestro del coro
35820,Alessandro De Marchi,7319,Direttore d'orchestra
35820,Bruno Casoni,7195,Maestro del coro
35821,Emmanuel Joel,7219,Direttore d'orchestra
35821,Bruno Casoni,7195,Maestro del coro
35821,Claudio Marino Moretti,7293,Maestro del coro
35822,Emmanuel Joel,7219,Direttore d'orchestra
35822,Bruno Casoni,7195,Maestro del coro
35822,Claudio Marino Moretti,7293,Maestro del coro
35823,Emmanuel Joel,7219,Direttore d'orchestra
35823,Bruno Casoni,7195,Maestro del coro
35823,Claudio Marino Moretti,7293,Maestro del coro
35824,Emmanuel Joel,7219,Direttore d'orchestra
35824,Bruno Casoni,7195,Maestro del coro
35824,Claudio Marino Moretti,7293,Maestro del coro
35825,Emmanuel Joel,7219,Direttore d'orchestra
35825,Bruno Casoni,7195,Maestro del coro
35825,Claudio Marino Moretti,7293,Maestro del coro
35826,Renato Palumbo,7324,Direttore d'orchestra
35826,Bruno Casoni,7195,Maestro del coro
35827,Renato Palumbo,7324,Direttore d'orchestra
35827,Bruno Casoni,7195,Maestro del coro
35828,Renato Palumbo,7324,Direttore d'orchestra
35828,Bruno Casoni,7195,Maestro del coro
35829,Renato Palumbo,7324,Direttore d'orchestra
35829,Bruno Casoni,7195,Maestro del coro
35830,Renato Palumbo,7324,Direttore d'orchestra
35830,Bruno Casoni,7195,Maestro del coro
35831,Renato Palumbo,7324,Direttore d'orchestra
35831,Bruno Casoni,7195,Maestro del coro
35832,Renato Palumbo,7324,Direttore d'orchestra
35832,Bruno Casoni,7195,Maestro del coro
35833,Renato Palumbo,7324,Direttore d'orchestra
35833,Bruno Casoni,7195,Maestro del coro
35834,Renato Palumbo,7324,Direttore d'orchestra
35834,Bruno Casoni,7195,Maestro del coro
35835,Renato Palumbo,7324,Direttore d'orchestra
35835,Bruno Casoni,7195,Maestro del coro
35836,Corrado Rovaris,5855,Direttore d'orchestra
35836,Bruno Casoni,7195,Maestro del coro
35837,Corrado Rovaris,5855,Direttore d'orchestra
35837,Bruno Casoni,7195,Maestro del coro
35838,Corrado Rovaris,5855,Direttore d'orchestra
35838,Bruno Casoni,7195,Maestro del coro
35839,Corrado Rovaris,5855,Direttore d'orchestra
35839,Bruno Casoni,7195,Maestro del coro
35840,Corrado Rovaris,5855,Direttore d'orchestra
35840,Bruno Casoni,7195,Maestro del coro
35841,Corrado Rovaris,5855,Direttore d'orchestra
35841,Bruno Casoni,7195,Maestro del coro
35842,Corrado Rovaris,5855,Direttore d'orchestra
35842,Bruno Casoni,7195,Maestro del coro
35843,Corrado Rovaris,5855,Direttore d'orchestra
35843,Bruno Casoni,7195,Maestro del coro
35844,Corrado Rovaris,5855,Direttore d'orchestra
35844,Bruno Casoni,7195,Maestro del coro
35845,Corrado Rovaris,5855,Direttore d'orchestra
35845,Bruno Casoni,7195,Maestro del coro
35846,Corrado Rovaris,5855,Direttore d'orchestra
35846,Bruno Casoni,7195,Maestro del coro
35847,Corrado Rovaris,5855,Direttore d'orchestra
35847,Bruno Casoni,7195,Maestro del coro
35848,Corrado Rovaris,5855,Direttore d'orchestra
35848,Bruno Casoni,7195,Maestro del coro
35849,Corrado Rovaris,5855,Direttore d'orchestra
35849,Bruno Casoni,7195,Maestro del coro
35850,Corrado Rovaris,5855,Direttore d'orchestra
35850,Bruno Casoni,7195,Maestro del coro
35851,Corrado Rovaris,5855,Direttore d'orchestra
35851,Bruno Casoni,7195,Maestro del coro
35852,Corrado Rovaris,5855,Direttore d'orchestra
35852,Bruno Casoni,7195,Maestro del coro
35853,David Coleman,7359,Direttore d'orchestra
35854,David Coleman,7359,Direttore d'orchestra
35855,David Coleman,7359,Direttore d'orchestra
35856,David Coleman,7359,Direttore d'orchestra
35857,David Coleman,7359,Direttore d'orchestra
35858,David Coleman,7359,Direttore d'orchestra
35859,David Coleman,7359,Direttore d'orchestra
35860,David Coleman,7359,Direttore d'orchestra
35861,David Coleman,7359,Direttore d'orchestra
35862,David Coleman,7359,Direttore d'orchestra
35863,David Coleman,7359,Direttore d'orchestra
35864,Emmanuel Joel,7219,Direttore d'orchestra
35864,Bruno Casoni,7195,Maestro del coro
35865,Emmanuel Joel,7219,Direttore d'orchestra
35865,Bruno Casoni,7195,Maestro del coro
35866,Emmanuel Joel,7219,Direttore d'orchestra
35866,Bruno Casoni,7195,Maestro del coro
35867,Emmanuel Joel,7219,Direttore d'orchestra
35867,Bruno Casoni,7195,Maestro del coro
35868,Emmanuel Joel,7219,Direttore d'orchestra
35868,Bruno Casoni,7195,Maestro del coro
35869,Emmanuel Joel,7219,Direttore d'orchestra
35869,Bruno Casoni,7195,Maestro del coro
35870,Emmanuel Joel,7219,Direttore d'orchestra
35870,Bruno Casoni,7195,Maestro del coro
35871,Emmanuel Joel,7219,Direttore d'orchestra
35871,Bruno Casoni,7195,Maestro del coro
35872,Maurizio Barbacini,7392,Direttore d'orchestra
35872,Bruno Casoni,7195,Maestro del coro
35873,Maurizio Barbacini,7392,Direttore d'orchestra
35873,Bruno Casoni,7195,Maestro del coro
35874,Maurizio Barbacini,7392,Direttore d'orchestra
35874,Bruno Casoni,7195,Maestro del coro
35875,Maurizio Barbacini,7392,Direttore d'orchestra
35875,Bruno Casoni,7195,Maestro del coro
35876,Maurizio Barbacini,7392,Direttore d'orchestra
35876,Bruno Casoni,7195,Maestro del coro
35877,Maurizio Barbacini,7392,Direttore d'orchestra
35877,Bruno Casoni,7195,Maestro del coro
35878,Maurizio Barbacini,7392,Direttore d'orchestra
35878,Bruno Casoni,7195,Maestro del coro
35879,Maurizio Barbacini,7392,Direttore d'orchestra
35879,Bruno Casoni,7195,Maestro del coro
35880,Maurizio Barbacini,7392,Direttore d'orchestra
35880,Bruno Casoni,7195,Maestro del coro
35881,Maurizio Barbacini,7392,Direttore d'orchestra
35881,Bruno Casoni,7195,Maestro del coro
35882,Maurizio Barbacini,7392,Direttore d'orchestra
35882,Bruno Casoni,7195,Maestro del coro
35883,Christophe Rousset,7402,Direttore d'orchestra
35883,Bruno Casoni,7195,Maestro del coro
35884,Christophe Rousset,7402,Direttore d'orchestra
35884,Bruno Casoni,7195,Maestro del coro
35885,Christophe Rousset,7402,Direttore d'orchestra
35885,Bruno Casoni,7195,Maestro del coro
35886,Christophe Rousset,7402,Direttore d'orchestra
35886,Bruno Casoni,7195,Maestro del coro
35887,Christophe Rousset,7402,Direttore d'orchestra
35887,Bruno Casoni,7195,Maestro del coro
35888,Christophe Rousset,7402,Direttore d'orchestra
35888,Bruno Casoni,7195,Maestro del coro
35889,Pinchas Steinberg,7414,Direttore d'orchestra
35889,Bruno Casoni,7195,Maestro del coro
35890,Pinchas Steinberg,7414,Direttore d'orchestra
35890,Bruno Casoni,7195,Maestro del coro
35891,Pinchas Steinberg,7414,Direttore d'orchestra
35891,Bruno Casoni,7195,Maestro del coro
35892,Pinchas Steinberg,7414,Direttore d'orchestra
35892,Bruno Casoni,7195,Maestro del coro
35893,Pinchas Steinberg,7414,Direttore d'orchestra
35893,Bruno Casoni,7195,Maestro del coro
35894,Pinchas Steinberg,7414,Direttore d'orchestra
35894,Bruno Casoni,7195,Maestro del coro
35895,Pinchas Steinberg,7414,Direttore d'orchestra
35895,Bruno Casoni,7195,Maestro del coro
35896,Pinchas Steinberg,7414,Direttore d'orchestra
35896,Bruno Casoni,7195,Maestro del coro
35897,Pinchas Steinberg,7414,Direttore d'orchestra
35897,Bruno Casoni,7195,Maestro del coro
35898,Pinchas Steinberg,7414,Direttore d'orchestra
35898,Bruno Casoni,7195,Maestro del coro
35899,Marco Armiliato,7306,Direttore d'orchestra
35899,Bruno Casoni,7195,Maestro del coro
35900,Marco Armiliato,7306,Direttore d'orchestra
35900,Bruno Casoni,7195,Maestro del coro
35901,Marco Armiliato,7306,Direttore d'orchestra
35901,Bruno Casoni,7195,Maestro del coro
35902,Marco Armiliato,7306,Direttore d'orchestra
35902,Bruno Casoni,7195,Maestro del coro
35903,Yuri Ahronovitch,7433,Direttore d'orchestra
35903,Bruno Casoni,7195,Maestro del coro
35904,Yuri Ahronovitch,7433,Direttore d'orchestra
35904,Bruno Casoni,7195,Maestro del coro
35905,Yuri Ahronovitch,7433,Direttore d'orchestra
35905,Bruno Casoni,7195,Maestro del coro
35906,Yuri Ahronovitch,7433,Direttore d'orchestra
35906,Bruno Casoni,7195,Maestro del coro
35907,Yuri Ahronovitch,7433,Direttore d'orchestra
35907,Bruno Casoni,7195,Maestro del coro
35908,Yuri Ahronovitch,7433,Direttore d'orchestra
35908,Bruno Casoni,7195,Maestro del coro
35909,Yuri Ahronovitch,7433,Direttore d'orchestra
35909,Bruno Casoni,7195,Maestro del coro
35910,Yuri Ahronovitch,7433,Direttore d'orchestra
35910,Bruno Casoni,7195,Maestro del coro
35911,Yuri Ahronovitch,7433,Direttore d'orchestra
35911,Bruno Casoni,7195,Maestro del coro
35912,Yuri Ahronovitch,7433,Direttore d'orchestra
35912,Bruno Casoni,7195,Maestro del coro
35913,Semyon Bychkov,7455,Direttore d'orchestra
35914,Semyon Bychkov,7455,Direttore d'orchestra
35915,Fabrizio Carminati,6480,Direttore d'orchestra
35916,Frédéric Chaslin,11490,Direttore d'orchestra
35917,Bruno Casoni,7195,Maestro del coro
35918,Zdeněk Mácal,8963,Direttore d'orchestra
35919,Alessandro De Marchi,7319,Direttore d'orchestra
35920,Claudio Marino Moretti,7293,Maestro del coro
35921,Hubert Soudant,4161,Direttore d'orchestra
35922,Yuri Ahronovitch,7433,Direttore d'orchestra
35923,Arthur Fagen,7480,Direttore d'orchestra
35923,Bruno Casoni,7195,Maestro del coro
35924,Arthur Fagen,7480,Direttore d'orchestra
35924,Bruno Casoni,7195,Maestro del coro
35925,Arthur Fagen,7480,Direttore d'orchestra
35925,Bruno Casoni,7195,Maestro del coro
35926,Arthur Fagen,7480,Direttore d'orchestra
35926,Bruno Casoni,7195,Maestro del coro
35927,Arthur Fagen,7480,Direttore d'orchestra
35927,Bruno Casoni,7195,Maestro del coro
35928,Arthur Fagen,7480,Direttore d'orchestra
35928,Bruno Casoni,7195,Maestro del coro
35929,Arthur Fagen,7480,Direttore d'orchestra
35929,Bruno Casoni,7195,Maestro del coro
35930,Dominique Trottein,7488,Direttore d'orchestra
35930,Gérard Daguerre,7534,Direttore d'orchestra
35930,Claudio Marino Moretti,7293,Maestro del coro
35931,Dominique Trottein,7488,Direttore d'orchestra
35931,Gérard Daguerre,7534,Direttore d'orchestra
35931,Claudio Marino Moretti,7293,Maestro del coro
35932,Dominique Trottein,7488,Direttore d'orchestra
35932,Gérard Daguerre,7534,Direttore d'orchestra
35932,Claudio Marino Moretti,7293,Maestro del coro
35933,Dominique Trottein,7488,Direttore d'orchestra
35933,Gérard Daguerre,7534,Direttore d'orchestra
35933,Claudio Marino Moretti,7293,Maestro del coro
35934,Dominique Trottein,7488,Direttore d'orchestra
35934,Gérard Daguerre,7534,Direttore d'orchestra
35934,Claudio Marino Moretti,7293,Maestro del coro
35935,Dominique Trottein,7488,Direttore d'orchestra
35935,Gérard Daguerre,7534,Direttore d'orchestra
35935,Claudio Marino Moretti,7293,Maestro del coro
35936,Dominique Trottein,7488,Direttore d'orchestra
35936,Gérard Daguerre,7534,Direttore d'orchestra
35936,Claudio Marino Moretti,7293,Maestro del coro
35937,Dominique Trottein,7488,Direttore d'orchestra
35937,Gérard Daguerre,7534,Direttore d'orchestra
35937,Claudio Marino Moretti,7293,Maestro del coro
35938,Dominique Trottein,7488,Direttore d'orchestra
35938,Gérard Daguerre,7534,Direttore d'orchestra
35938,Claudio Marino Moretti,7293,Maestro del coro
35939,Dominique Trottein,7488,Direttore d'orchestra
35939,Gérard Daguerre,7534,Direttore d'orchestra
35939,Claudio Marino Moretti,7293,Maestro del coro
35940,Aleksandr Kopylov,11251,Direttore d'orchestra
35941,Aleksandr Kopylov,11251,Direttore d'orchestra
35942,Aleksandr Kopylov,11251,Direttore d'orchestra
35943,Aleksandr Kopylov,11251,Direttore d'orchestra
35944,Aleksandr Kopylov,11251,Direttore d'orchestra
35945,Aleksandr Kopylov,11251,Direttore d'orchestra
35946,Aleksandr Kopylov,11251,Direttore d'orchestra
35947,Aleksandr Kopylov,11251,Direttore d'orchestra
35948,Aleksandr Kopylov,11251,Direttore d'orchestra
35949,Aleksandr Kopylov,11251,Direttore d'orchestra
35950,Aleksandr Kopylov,11251,Direttore d'orchestra
35951,Aleksandr Sotnikov,11277,Direttore d'orchestra
35952,Aleksandr Sotnikov,11277,Direttore d'orchestra
35953,Aleksandr Sotnikov,11277,Direttore d'orchestra
35954,Aleksandr Sotnikov,11277,Direttore d'orchestra
35960,Bruno Campanella,4305,Direttore d'orchestra
35960,Bruno Casoni,7195,Maestro del coro
35961,Bruno Campanella,4305,Direttore d'orchestra
35961,Bruno Casoni,7195,Maestro del coro
35962,Bruno Campanella,4305,Direttore d'orchestra
35962,Bruno Casoni,7195,Maestro del coro
35963,Bruno Campanella,4305,Direttore d'orchestra
35963,Bruno Casoni,7195,Maestro del coro
35964,Bruno Campanella,4305,Direttore d'orchestra
35964,Bruno Casoni,7195,Maestro del coro
35965,Bruno Campanella,4305,Direttore d'orchestra
35965,Bruno Casoni,7195,Maestro del coro
35966,Bruno Campanella,4305,Direttore d'orchestra
35966,Bruno Casoni,7195,Maestro del coro
35967,Bruno Campanella,4305,Direttore d'orchestra
35967,Bruno Casoni,7195,Maestro del coro
35968,Bruno Campanella,4305,Direttore d'orchestra
35968,Bruno Casoni,7195,Maestro del coro
35969,Bruno Campanella,4305,Direttore d'orchestra
35969,Bruno Casoni,7195,Maestro del coro
35970,Bruno Campanella,4305,Direttore d'orchestra
35970,Bruno Casoni,7195,Maestro del coro
35971,Massimo De Bernart,3937,Direttore d'orchestra
35971,Bruno Casoni,7195,Maestro del coro
35972,Massimo De Bernart,3937,Direttore d'orchestra
35972,Bruno Casoni,7195,Maestro del coro
35973,Massimo De Bernart,3937,Direttore d'orchestra
35973,Bruno Casoni,7195,Maestro del coro
35974,Massimo De Bernart,3937,Direttore d'orchestra
35974,Bruno Casoni,7195,Maestro del coro
35975,Massimo De Bernart,3937,Direttore d'orchestra
35975,Bruno Casoni,7195,Maestro del coro
35976,Massimo De Bernart,3937,Direttore d'orchestra
35976,Bruno Casoni,7195,Maestro del coro
35977,Massimo De Bernart,3937,Direttore d'orchestra
35977,Bruno Casoni,7195,Maestro del coro
35978,Massimo De Bernart,3937,Direttore d'orchestra
35978,Bruno Casoni,7195,Maestro del coro
35979,Massimo De Bernart,3937,Direttore d'orchestra
35979,Bruno Casoni,7195,Maestro del coro
35980,Massimo De Bernart,3937,Direttore d'orchestra
35980,Bruno Casoni,7195,Maestro del coro
35981,Massimo De Bernart,3937,Direttore d'orchestra
35981,Bruno Casoni,7195,Maestro del coro
35982,Massimo De Bernart,3937,Direttore d'orchestra
35982,Bruno Casoni,7195,Maestro del coro
35983,Evelino Pidò,4005,Direttore d'orchestra
35984,Alessandro Galoppini,9311,Direttore d'orchestra
35985,Evelino Pidò,4005,Direttore d'orchestra
35986,Evelino Pidò,4005,Direttore d'orchestra
35987,Alessandro Galoppini,9311,Direttore d'orchestra
35988,Evelino Pidò,4005,Direttore d'orchestra
35989,Alessandro Galoppini,9311,Direttore d'orchestra
35990,Evelino Pidò,4005,Direttore d'orchestra
35991,Evelino Pidò,4005,Direttore d'orchestra
35992,Stefano Ranzani,4373,Direttore d'orchestra
35992,Bruno Casoni,7195,Maestro del coro
35993,Stefano Ranzani,4373,Direttore d'orchestra
35993,Bruno Casoni,7195,Maestro del coro
35994,Stefano Ranzani,4373,Direttore d'orchestra
35994,Bruno Casoni,7195,Maestro del coro
35995,Stefano Ranzani,4373,Direttore d'orchestra
35995,Bruno Casoni,7195,Maestro del coro
35996,Stefano Ranzani,4373,Direttore d'orchestra
35996,Bruno Casoni,7195,Maestro del coro
35997,Stefano Ranzani,4373,Direttore d'orchestra
35997,Bruno Casoni,7195,Maestro del coro
35998,Stefano Ranzani,4373,Direttore d'orchestra
35998,Bruno Casoni,7195,Maestro del coro
35999,Stefano Ranzani,4373,Direttore d'orchestra
35999,Bruno Casoni,7195,Maestro del coro
36000,Bruno Casoni,7195,Maestro del coro
36001,Corrado Rovaris,5855,Direttore d'orchestra
36002,Rudolf Borisovič Baršaj,4581,Direttore d'orchestra
36003,Riziero Ortolani,11290,Direttore d'orchestra
36004,Aleksandr Anisimov,11284,Direttore d'orchestra
36005,Schlomo Mintz,5874,Direttore d'orchestra
36006,Marek Janowski,11281,Direttore d'orchestra
36007,Semyon Bychkov,7455,Direttore d'orchestra
36007,Bruno Casoni,7195,Maestro del coro
36008,Jeffrey Tate,7693,Direttore d'orchestra
36009,Jeffrey Tate,7693,Direttore d'orchestra
36010,Jeffrey Tate,7693,Direttore d'orchestra
36011,Jeffrey Tate,7693,Direttore d'orchestra
36012,Jeffrey Tate,7693,Direttore d'orchestra
36013,Jeffrey Tate,7693,Direttore d'orchestra
36014,Jeffrey Tate,7693,Direttore d'orchestra
36015,Alessandro Galoppini,9311,Direttore d'orchestra
36016,Alessandro Galoppini,9311,Direttore d'orchestra
36017,Alessandro Galoppini,9311,Direttore d'orchestra
36018,Alessandro Galoppini,9311,Direttore d'orchestra
36019,Bruno Bartoletti,3185,Direttore d'orchestra
36019,Claudio Marino Moretti,7293,Maestro del coro
36020,Bruno Bartoletti,3185,Direttore d'orchestra
36020,Claudio Marino Moretti,7293,Maestro del coro
36021,Bruno Bartoletti,3185,Direttore d'orchestra
36021,Claudio Marino Moretti,7293,Maestro del coro
36022,Bruno Bartoletti,3185,Direttore d'orchestra
36022,Claudio Marino Moretti,7293,Maestro del coro
36023,Bruno Bartoletti,3185,Direttore d'orchestra
36023,Claudio Marino Moretti,7293,Maestro del coro
36024,Bruno Bartoletti,3185,Direttore d'orchestra
36024,Claudio Marino Moretti,7293,Maestro del coro
36025,Bruno Bartoletti,3185,Direttore d'orchestra
36025,Claudio Marino Moretti,7293,Maestro del coro
36026,Bruno Bartoletti,3185,Direttore d'orchestra
36026,Claudio Marino Moretti,7293,Maestro del coro
36027,Bruno Bartoletti,3185,Direttore d'orchestra
36027,Claudio Marino Moretti,7293,Maestro del coro
36028,Bruno Bartoletti,3185,Direttore d'orchestra
36028,Claudio Marino Moretti,7293,Maestro del coro
36029,Bruno Bartoletti,3185,Direttore d'orchestra
36029,Claudio Marino Moretti,7293,Maestro del coro
36030,Patrick Fournillier,3852,Direttore d'orchestra
36030,Claudio Marino Moretti,7293,Maestro del coro
36031,Patrick Fournillier,3852,Direttore d'orchestra
36031,Claudio Marino Moretti,7293,Maestro del coro
36032,Patrick Fournillier,3852,Direttore d'orchestra
36032,Claudio Marino Moretti,7293,Maestro del coro
36033,Patrick Fournillier,3852,Direttore d'orchestra
36033,Claudio Marino Moretti,7293,Maestro del coro
36034,Patrick Fournillier,3852,Direttore d'orchestra
36034,Claudio Marino Moretti,7293,Maestro del coro
36035,Patrick Fournillier,3852,Direttore d'orchestra
36035,Claudio Marino Moretti,7293,Maestro del coro
36036,Bruno Poindefert,7720,Direttore d'orchestra
36036,Claudio Marino Moretti,7293,Maestro del coro
36037,Patrick Fournillier,3852,Direttore d'orchestra
36037,Claudio Marino Moretti,7293,Maestro del coro
36038,Patrick Fournillier,3852,Direttore d'orchestra
36038,Claudio Marino Moretti,7293,Maestro del coro
36039,Paolo Olmi,11191,Direttore d'orchestra
36039,Claudio Marino Moretti,7293,Maestro del coro
36040,Paolo Olmi,11191,Direttore d'orchestra
36040,Claudio Marino Moretti,7293,Maestro del coro
36041,Paolo Olmi,11191,Direttore d'orchestra
36041,Claudio Marino Moretti,7293,Maestro del coro
36042,Paolo Olmi,11191,Direttore d'orchestra
36042,Claudio Marino Moretti,7293,Maestro del coro
36043,Paolo Olmi,11191,Direttore d'orchestra
36043,Claudio Marino Moretti,7293,Maestro del coro
36044,Paolo Olmi,11191,Direttore d'orchestra
36044,Claudio Marino Moretti,7293,Maestro del coro
36045,Paolo Olmi,11191,Direttore d'orchestra
36045,Claudio Marino Moretti,7293,Maestro del coro
36046,Paolo Olmi,11191,Direttore d'orchestra
36046,Claudio Marino Moretti,7293,Maestro del coro
36047,Paolo Olmi,11191,Direttore d'orchestra
36047,Claudio Marino Moretti,7293,Maestro del coro
36048,Paolo Olmi,11191,Direttore d'orchestra
36048,Claudio Marino Moretti,7293,Maestro del coro
36049,Steven Mercurio,9371,Direttore d'orchestra
36050,Steven Mercurio,9371,Direttore d'orchestra
36051,Steven Mercurio,9371,Direttore d'orchestra
36052,Steven Mercurio,9371,Direttore d'orchestra
36053,Steven Mercurio,9371,Direttore d'orchestra
36054,Steven Mercurio,9371,Direttore d'orchestra
36055,Corrado Rovaris,5855,Direttore d'orchestra
36055,Claudio Marino Moretti,7293,Maestro del coro
36056,Corrado Rovaris,5855,Direttore d'orchestra
36056,Claudio Marino Moretti,7293,Maestro del coro
36057,Corrado Rovaris,5855,Direttore d'orchestra
36057,Claudio Marino Moretti,7293,Maestro del coro
36058,Corrado Rovaris,5855,Direttore d'orchestra
36058,Claudio Marino Moretti,7293,Maestro del coro
36059,Corrado Rovaris,5855,Direttore d'orchestra
36059,Claudio Marino Moretti,7293,Maestro del coro
36060,Corrado Rovaris,5855,Direttore d'orchestra
36060,Claudio Marino Moretti,7293,Maestro del coro
36061,Corrado Rovaris,5855,Direttore d'orchestra
36061,Claudio Marino Moretti,7293,Maestro del coro
36062,Corrado Rovaris,5855,Direttore d'orchestra
36062,Claudio Marino Moretti,7293,Maestro del coro
36063,Corrado Rovaris,5855,Direttore d'orchestra
36063,Claudio Marino Moretti,7293,Maestro del coro
36064,Corrado Rovaris,5855,Direttore d'orchestra
36064,Claudio Marino Moretti,7293,Maestro del coro
36065,Michel Plasson,9393,Direttore d'orchestra
36065,Claudio Marino Moretti,7293,Maestro del coro
36066,Michel Plasson,9393,Direttore d'orchestra
36066,Claudio Marino Moretti,7293,Maestro del coro
36067,Michel Plasson,9393,Direttore d'orchestra
36067,Claudio Marino Moretti,7293,Maestro del coro
36068,Michel Plasson,9393,Direttore d'orchestra
36068,Claudio Marino Moretti,7293,Maestro del coro
36069,Michel Plasson,9393,Direttore d'orchestra
36069,Claudio Marino Moretti,7293,Maestro del coro
36070,Michel Plasson,9393,Direttore d'orchestra
36070,Claudio Marino Moretti,7293,Maestro del coro
36071,Michel Plasson,9393,Direttore d'orchestra
36071,Claudio Marino Moretti,7293,Maestro del coro
36072,Michel Plasson,9393,Direttore d'orchestra
36072,Claudio Marino Moretti,7293,Maestro del coro
36073,Michel Plasson,9393,Direttore d'orchestra
36073,Claudio Marino Moretti,7293,Maestro del coro
36074,Michel Plasson,9393,Direttore d'orchestra
36074,Claudio Marino Moretti,7293,Maestro del coro
36075,Michel Plasson,9393,Direttore d'orchestra
36075,Claudio Marino Moretti,7293,Maestro del coro
36076,Massimo Zanetti,11202,Direttore d'orchestra
36076,Claudio Marino Moretti,7293,Maestro del coro
36077,Massimo Zanetti,11202,Direttore d'orchestra
36077,Claudio Marino Moretti,7293,Maestro del coro
36078,Massimo Zanetti,11202,Direttore d'orchestra
36078,Claudio Marino Moretti,7293,Maestro del coro
36079,Massimo Zanetti,11202,Direttore d'orchestra
36079,Claudio Marino Moretti,7293,Maestro del coro
36080,Massimo Zanetti,11202,Direttore d'orchestra
36080,Claudio Marino Moretti,7293,Maestro del coro
36081,Massimo Zanetti,11202,Direttore d'orchestra
36081,Claudio Marino Moretti,7293,Maestro del coro
36082,Massimo Zanetti,11202,Direttore d'orchestra
36082,Claudio Marino Moretti,7293,Maestro del coro
36083,Massimo Zanetti,11202,Direttore d'orchestra
36083,Claudio Marino Moretti,7293,Maestro del coro
36084,Massimo Zanetti,11202,Direttore d'orchestra
36084,Claudio Marino Moretti,7293,Maestro del coro
36085,Massimo Zanetti,11202,Direttore d'orchestra
36085,Claudio Marino Moretti,7293,Maestro del coro
36086,Karen Durgarian,11218,Direttore d'orchestra
36087,Rudolf Borisovič Baršaj,4581,Direttore d'orchestra
36088,Claus Peter Flor,11220,Direttore d'orchestra
36089,Umberto Benedetti Michelangeli,11221,Direttore d'orchestra
36089,Claudio Marino Moretti,7293,Maestro del coro
36090,Giulio Laguzzi,7337,Direttore d'orchestra
36090,Claudio Marino Moretti,7293,Maestro del coro
36091,Giulio Laguzzi,7337,Direttore d'orchestra
36091,Claudio Marino Moretti,7293,Maestro del coro
36092,Giulio Laguzzi,7337,Direttore d'orchestra
36092,Claudio Marino Moretti,7293,Maestro del coro
36093,Giulio Laguzzi,7337,Direttore d'orchestra
36093,Claudio Marino Moretti,7293,Maestro del coro
36094,Giulio Laguzzi,7337,Direttore d'orchestra
36094,Claudio Marino Moretti,7293,Maestro del coro
36095,Roberto Abbado,8507,Direttore d'orchestra
36095,Claudio Marino Moretti,7293,Maestro del coro
36096,Roberto Abbado,8507,Direttore d'orchestra
36096,Claudio Marino Moretti,7293,Maestro del coro
36097,Roberto Abbado,8507,Direttore d'orchestra
36097,Claudio Marino Moretti,7293,Maestro del coro
36098,Roberto Abbado,8507,Direttore d'orchestra
36098,Claudio Marino Moretti,7293,Maestro del coro
36099,Roberto Abbado,8507,Direttore d'orchestra
36099,Claudio Marino Moretti,7293,Maestro del coro
36100,Roberto Abbado,8507,Direttore d'orchestra
36100,Claudio Marino Moretti,7293,Maestro del coro
36101,Roberto Abbado,8507,Direttore d'orchestra
36101,Claudio Marino Moretti,7293,Maestro del coro
36102,Roberto Abbado,8507,Direttore d'orchestra
36102,Claudio Marino Moretti,7293,Maestro del coro
36103,Roberto Abbado,8507,Direttore d'orchestra
36103,Claudio Marino Moretti,7293,Maestro del coro
36104,Roberto Abbado,8507,Direttore d'orchestra
36104,Claudio Marino Moretti,7293,Maestro del coro
36105,Roberto Abbado,8507,Direttore d'orchestra
36105,Claudio Marino Moretti,7293,Maestro del coro
36106,Roberto Abbado,8507,Direttore d'orchestra
36106,Claudio Marino Moretti,7293,Maestro del coro
36107,Riccardo Frizza,9404,Direttore d'orchestra
36107,Claudio Marino Moretti,7293,Maestro del coro
36108,Riccardo Frizza,9404,Direttore d'orchestra
36108,Claudio Marino Moretti,7293,Maestro del coro
36109,Riccardo Frizza,9404,Direttore d'orchestra
36109,Claudio Marino Moretti,7293,Maestro del coro
36110,Riccardo Frizza,9404,Direttore d'orchestra
36110,Claudio Marino Moretti,7293,Maestro del coro
36111,Riccardo Frizza,9404,Direttore d'orchestra
36111,Claudio Marino Moretti,7293,Maestro del coro
36112,Riccardo Frizza,9404,Direttore d'orchestra
36112,Claudio Marino Moretti,7293,Maestro del coro
36113,Riccardo Frizza,9404,Direttore d'orchestra
36113,Claudio Marino Moretti,7293,Maestro del coro
