performance_id,credit_type,person_id,person_name,role
32475,technical,8588,Casa d’arte Cerratelli,Sartoria
32475,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32476,artistic,9333,Maria Francesca Siciliani,Regista
32476,artistic,3918,Pier Luigi Pizzi,"Costumista,Scenografo"
32476,technical,6441,"Teatro Regio, Torino",Parrucche
32476,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32476,technical,10002,"Trono Rancati, Roma",Attrezzeria
32476,technical,8588,Casa d’arte Cerratelli,Sartoria
32476,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32476,technical,10001,"Gubellini, Bologna",Parrucche
32477,artistic,11601,Dario Dalla Corte,Regista
32477,artistic,9259,Giuliana Barabaschi,Coreografo
32477,artistic,11602,Luciano Cavallotti,Costumista
32477,artistic,11603,Arrigo Bondini,Costumista
32477,technical,8418,"Pedrazzoli, Milano",Calzature
32477,technical,7159,"Mario Audello, Torino",Parrucche
32477,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32478,artistic,10386,Carlo Rapp,"Costumista,Regista,Scenografo"
32478,artistic,8996,Sara Acquarone,Coreografo
32478,technical,6441,"Teatro Regio, Torino",Sartoria
32479,artistic,11593,Mikhail Godenko,Coreografo
32479,artistic,11592,Arkady Kondakov,Assistente alla coreografia
32479,artistic,11596,E. Axelrod,Costumista
32479,artistic,11597,B. Knoblok,Costumista
32479,artistic,11598,V. Mamontov,Costumista
32480,artistic,11590,Pierre Saveron,Luci
32480,artistic,10222,Joseph Russillo,Costumista
32480,artistic,11589,Mine Vergez,Costumista
32480,artistic,11588,Roland De Livry,Assistente ai costumi
32480,artistic,11591,Raymond Bleger,Assistente ai costumi
32480,technical,6498,"Théâtre National de Chaillot, Parigi",Sartoria
32481,artistic,3755,George Balanchine,Coreografo
32482,artistic,11577,Monika Hentze,Coreografo
32483,artistic,9048,John Taras,Coreografo
32483,artistic,10447,André Delfau,Costumista
32483,technical,7522,"Grand Théâtre, Ginevra","Realizzazione,Sartoria"
32484,artistic,9253,András Mikó,Regista
32484,artistic,9254,Milorad Mišković,Coreografo
32484,artistic,9255,Mischa Scandella,"Costumista,Scenografo"
32484,technical,6441,"Teatro Regio, Torino",Parrucche
32484,technical,8588,Casa d’arte Cerratelli,Sartoria
32484,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32484,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32485,artistic,6929,Michail Fokin,Coreografo
32486,artistic,8983,Flavio Ambrosini,Regista
32486,artistic,9213,Michele Canzoneri,"Costumista,Scenografo"
32486,technical,6441,"Teatro Regio, Torino","Sartoria,Parrucche"
32486,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32486,technical,8418,"Pedrazzoli, Milano",Calzature
32486,technical,11564,"Scenopam, Roma",Realizzazione
32487,artistic,9253,András Mikó,Regista
32487,artistic,21056,Raffaele Del Savio,Scenografo
32487,technical,6441,"Teatro Regio, Torino",Parrucche
32487,technical,11611,"Teatro Comunale, Firenze",Realizzazione
32487,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32487,technical,8418,"Pedrazzoli, Milano",Calzature
32487,technical,7156,"Teatro di San Carlo, Napoli",Sartoria
32488,artistic,9297,Luigi Rognoni,Regista
32488,artistic,6251,Paolo Bregni,"Costumista,Scenografo"
32488,technical,6441,"Teatro Regio, Torino",Parrucche
32488,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32488,technical,8418,"Pedrazzoli, Milano",Calzature
32488,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32489,artistic,3918,Pier Luigi Pizzi,"Costumista,Regista,Scenografo"
32489,technical,9313,"Firenze Scena, Calenzano",Realizzazione
32489,technical,7166,"Tirelli, Roma",Sartoria
32489,technical,7167,"Pompei 2000, Roma",Calzature
32489,technical,7159,"Mario Audello, Torino",Parrucche
32489,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32490,artistic,9303,Giovanni Poli,Regista
32490,artistic,9255,Mischa Scandella,"Costumista,Scenografo"
32490,artistic,11576,Francesco Crivellini,Assistente ai costumi
32490,technical,6441,"Teatro Regio, Torino",Parrucche
32490,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32490,technical,7173,"Farani, Roma",Sartoria
32490,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32490,technical,7159,"Mario Audello, Torino",Parrucche
32491,artistic,11574,Giulio Chazalettes,Regista
32491,artistic,7757,Gianfranco Ventura,Regista
32491,artistic,3949,Ulisse Santicchi,"Costumista,Scenografo"
32491,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32491,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32491,technical,7159,"Mario Audello, Torino",Parrucche
32492,artistic,10386,Carlo Rapp,"Costumista,Regista,Scenografo"
32492,technical,6441,"Teatro Regio, Torino","Attrezzeria,Calzature,Sartoria,Parrucche"
32493,artistic,10279,Mats Ek,"Costumista,Luci"
32494,artistic,10403,Tim Novick,Luci
32494,technical,10401,Jennifer Muller and The Works,Sartoria
32495,artistic,6665,Walter Nobbe,"Costumista,Scenografo"
32495,artistic,5997,Joop Caboort,Luci
32496,technical,21059,London Festival Ballet,"Realizzazione,Sartoria"
32497,artistic,9169,Aleksandar Augustinčić,Scenografo
32497,artistic,9168,Zlata Bašić,Coreografo
32497,technical,6441,"Teatro Regio, Torino",Realizzazione
32497,technical,8680,Scenografia oggi,Realizzazione
32497,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32497,technical,8418,"Pedrazzoli, Milano",Calzature
32497,technical,7159,"Mario Audello, Torino",Parrucche
32497,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32498,technical,21059,London Festival Ballet,"Realizzazione,Sartoria"
32499,artistic,5981,Mario Missiroli,Regista
32499,artistic,9213,Michele Canzoneri,Scenografo
32499,artistic,4007,Nicola Rubertelli,Scenografo
32499,artistic,9214,Dory Bignotti,Costumista
32499,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32499,technical,7173,"Farani, Roma",Sartoria
32499,technical,8418,"Pedrazzoli, Milano",Calzature
32500,artistic,5482,Marco Parodi,Regista
32500,artistic,7089,Rouben Ter-Arutunian,"Costumista,Scenografo"
32500,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32500,technical,7159,"Mario Audello, Torino",Parrucche
32501,artistic,7547,Ugo Gregoretti,Regista
32501,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
32501,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32501,technical,7173,"Farani, Roma",Sartoria
32501,technical,11564,"Scenopam, Roma",Realizzazione
32501,technical,8418,"Pedrazzoli, Milano",Calzature
32502,artistic,8485,Sylvano Bussotti,"Regista,Scenografo"
32502,artistic,11572,Stefano Piacenti,Assistente alla regia
32502,artistic,7677,Francesco Zito,Assistente alle scene
32502,technical,6441,"Teatro Regio, Torino",Parrucche
32502,technical,11573,"Ranchetti, Milano",Realizzazione
32502,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32502,technical,8418,"Pedrazzoli, Milano",Calzature
32502,technical,7159,"Mario Audello, Torino",Parrucche
32502,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32503,artistic,9244,Charles Hamilton,Regista
32503,artistic,7938,Romayne Grigorova,Coreografo
32503,artistic,9245,Andrzej Majewski,"Costumista,Scenografo"
32503,technical,6443,"Royal Opera House Covent Garden, Londra","Realizzazione,Sartoria"
32504,artistic,3692,Alberto Fassini,Regista
32504,artistic,4439,Pier Luigi Samaritani,Scenografo
32504,artistic,7789,David Walker,Costumista
32504,technical,6441,"Teatro Regio, Torino",Parrucche
32504,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32504,technical,8418,"Pedrazzoli, Milano",Calzature
32504,technical,7159,"Mario Audello, Torino",Parrucche
32504,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32505,artistic,5988,Lorenzo Ghiglia,"Costumista,Scenografo"
32505,technical,7156,"Teatro di San Carlo, Napoli","Realizzazione,Sartoria"
32506,artistic,8972,Enrico D’Assia,Scenografo
32506,artistic,11565,Federico Forquet,Costumista
32507,artistic,6346,Mauro Bolognini,Regista
32507,artistic,7356,Ugo Dell’Ara,Coreografo
32507,artistic,6345,Mario Ceroli,Scenografo
32507,artistic,6347,Aldo Buti,Costumista
32507,technical,6518,"Teatro La Fenice, Venezia",Realizzazione
32507,technical,8588,Casa d’arte Cerratelli,Sartoria
32507,technical,7423,"Arditi, Roma",Calzature
32507,technical,9149,"Fugagnoli, Venezia",Parrucche
32508,artistic,4025,Luca Ronconi,Regista
32508,artistic,6364,Gae Aulenti,"Costumista,Scenografo"
32508,technical,6441,"Teatro Regio, Torino",Parrucche
32508,technical,7166,"Tirelli, Roma",Sartoria
32508,technical,8418,"Pedrazzoli, Milano",Calzature
32508,technical,11564,"Scenopam, Roma",Realizzazione
32509,artistic,9197,Ferruccio Villagrossi,"Costumista,Scenografo"
32509,technical,6441,"Teatro Regio, Torino",Parrucche
32509,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32509,technical,8418,"Pedrazzoli, Milano",Calzature
32509,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32510,artistic,5247,Filippo Crivelli,Regista
32510,artistic,9199,Alessandro Sanquirico,Scenografo
32510,technical,7166,"Tirelli, Roma",Sartoria
32510,technical,8418,"Pedrazzoli, Milano",Calzature
32510,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32511,artistic,8781,Sandro Sequi,Regista
32511,artistic,10141,Jurgen Henze,Scenografo
32511,artistic,9260,Peter Hall,Costumista
32511,technical,9941,"Sormani, Milano",Realizzazione
32511,technical,7166,"Tirelli, Roma",Sartoria
32511,technical,7159,"Mario Audello, Torino",Parrucche
32511,technical,7167,"Pompei 2000, Roma",Calzature
32511,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32512,artistic,7433,Yuri Ahronovitch,Regista
32512,artistic,9026,Pertti Virtanen,Coreografo
32512,artistic,3949,Ulisse Santicchi,"Costumista,Scenografo"
32512,technical,6441,"Teatro Regio, Torino",Parrucche
32512,technical,10801,"Carlo Rubechini, Firenze",Realizzazione
32512,technical,8588,Casa d’arte Cerratelli,Sartoria
32512,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32512,technical,7159,"Mario Audello, Torino",Parrucche
32513,artistic,21073,Carlo Maestrini,Regista
32513,artistic,7121,Roberto Fascilla,Coreografo
32513,artistic,7394,Antonio Mastromattei,Scenografo
32513,technical,9941,"Sormani, Milano",Realizzazione
32513,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32513,technical,8418,"Pedrazzoli, Milano",Calzature
32513,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32513,technical,7159,"Mario Audello, Torino",Parrucche
32514,artistic,5247,Filippo Crivelli,Regista
32514,artistic,9199,Alessandro Sanquirico,Scenografo
32514,technical,6441,"Teatro Regio, Torino",Parrucche
32514,technical,9941,"Sormani, Milano",Realizzazione
32514,technical,7781,"Teatro Massimo, Palermo",Sartoria
32514,technical,8418,"Pedrazzoli, Milano",Calzature
32514,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32515,artistic,7127,John Cranko,Coreografo
32515,artistic,7560,Elisabeth Dalton,"Costumista,Scenografo"
32515,artistic,7755,Georgette Tsinguirides,Realizzazione
32516,artistic,3753,Maurice Béjart,Coreografo
32516,artistic,9976,Franky Arras,Regista
32516,artistic,9066,John Heyden,Luci
32516,technical,7861,"Théâtre Royal de la Monnaie, Bruxelles","Realizzazione,Sartoria"
32517,artistic,9140,Massimo Scaglione,Regista
32517,technical,9989,"Luigi Lupi, VI",Realizzazione
32517,technical,9990,"Gigi Lupi, VII",Realizzazione
32517,technical,9991,"Franco Lupi, VIII",Realizzazione
32517,technical,9992,Ottavio Marcelli,Realizzazione
32517,technical,9993,Ivo D’Ambrosio,Realizzazione
32517,technical,9994,Umberto Jacono,Realizzazione
32517,technical,9995,Daniela Trezzi,Realizzazione
32517,technical,9996,Carlo Cicconi,Realizzazione
32517,technical,9997,"Museo della marionetta, Torino",Attrezzeria
32518,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
32518,artistic,21073,Carlo Maestrini,Regista
32518,technical,26822,Roberto Devalle,Costumista
32518,technical,8418,"Pedrazzoli, Milano",Calzature
32518,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32518,technical,7159,"Mario Audello, Torino",Parrucche
32519,artistic,7185,Sonja Frisell,Regista
32519,artistic,5988,Lorenzo Ghiglia,"Costumista,Scenografo"
32519,technical,7156,"Teatro di San Carlo, Napoli",Realizzazione
32519,technical,8999,"Casa d’Arte Fiore, Milano",Sartoria
32519,technical,8418,"Pedrazzoli, Milano",Calzature
32519,technical,7159,"Mario Audello, Torino",Parrucche
32519,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32520,artistic,9097,Gábor Forray,Scenografo
32520,artistic,9099,Márk Tivadar,Costumista
32521,artistic,9140,Massimo Scaglione,Regista
32521,artistic,4333,Emanuele Luzzati,"Costumista,Scenografo"
32521,technical,6441,"Teatro Regio, Torino","Realizzazione,Calzature,Parrucche"
32521,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32522,artistic,3918,Pier Luigi Pizzi,"Costumista,Regista,Scenografo"
32522,technical,7166,"Tirelli, Roma",Sartoria
32522,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32522,technical,9159,"Turrin parrucche, Padova",Parrucche
32522,technical,8077,"L.C.P., Roma",Calzature
32522,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32523,artistic,5247,Filippo Crivelli,Regista
32523,artistic,7446,Franco Zeffirelli,"Costumista,Scenografo"
32523,technical,7781,"Teatro Massimo, Palermo","Realizzazione,Attrezzeria,Sartoria,Parrucche"
32523,technical,8418,"Pedrazzoli, Milano",Calzature
32524,artistic,5247,Filippo Crivelli,Regista
32524,artistic,4333,Emanuele Luzzati,"Costumista,Scenografo"
32524,technical,6441,"Teatro Regio, Torino","Calzature,Parrucche"
32525,artistic,9039,Attilio Labis,Coreografo
32525,artistic,6147,Beni Montresor,"Costumista,Luci,Regista"
32525,technical,8494,"C.T.C. Centro Telecinematografico Culturale, Milano",Realizzazione
32526,artistic,7145,John Neumeier,Coreografo
32526,artistic,8928,Jürgen Rose,"Costumista,Scenografo"
32527,artistic,10382,Margit Káscsák,Costumista
32528,artistic,9140,Massimo Scaglione,Regista
32528,artistic,4333,Emanuele Luzzati,"Costumista,Scenografo"
32528,technical,6441,"Teatro Regio, Torino","Realizzazione,Calzature,Parrucche"
32528,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32529,artistic,5247,Filippo Crivelli,Regista
32529,artistic,8182,Carlo Savi,"Costumista,Scenografo"
32529,technical,9941,"Sormani, Milano",Realizzazione
32529,technical,7173,"Farani, Roma",Sartoria
32529,technical,8418,"Pedrazzoli, Milano",Calzature
32529,technical,7159,"Mario Audello, Torino",Parrucche
32529,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32530,artistic,21073,Carlo Maestrini,Regista
32530,artistic,9026,Pertti Virtanen,Coreografo
32530,artistic,5988,Lorenzo Ghiglia,"Costumista,Scenografo"
32530,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32530,technical,8588,Casa d’arte Cerratelli,Sartoria
32530,technical,10521,"Calzature artistiche Sacchi, Firenze",Calzature
32530,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32530,technical,7159,"Mario Audello, Torino",Parrucche
32531,artistic,9029,Attilio Colonnello,"Costumista,Regista,Scenografo"
32531,technical,6441,"Teatro Regio, Torino",Parrucche
32531,technical,7883,"G.P. 11, Roma",Sartoria
32531,technical,6438,"Teatro dell’Opera, Roma",Sartoria
32531,technical,8418,"Pedrazzoli, Milano",Calzature
32531,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32532,artistic,9039,Attilio Labis,Coreografo
32532,artistic,6147,Beni Montresor,"Costumista,Luci,Regista"
32532,technical,8494,"C.T.C. Centro Telecinematografico Culturale, Milano",Realizzazione
32533,artistic,9076,Filippo Sanjust,Costumista
32533,artistic,9075,Luchino Visconti,Scenografo
32533,artistic,3692,Alberto Fassini,Regista
32533,artistic,9026,Pertti Virtanen,Coreografo
32533,technical,6438,"Teatro dell’Opera, Roma",Attrezzeria
32533,technical,8418,"Pedrazzoli, Milano",Calzature
32533,technical,7159,"Mario Audello, Torino",Parrucche
32533,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32534,artistic,11527,Susanna Attendoli,Assistente alla regia
32534,artistic,9083,Alessandro Fersen,"Coreografo,Regista"
32534,artistic,9026,Pertti Virtanen,Assistente alla coreografia
32534,artistic,4438,Santuzza Calì,Costumista
32534,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32534,technical,7173,"Farani, Roma",Sartoria
32534,technical,7159,"Mario Audello, Torino",Parrucche
32534,technical,7423,"Arditi, Roma",Calzature
32534,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32535,artistic,7547,Ugo Gregoretti,Regista
32535,artistic,9026,Pertti Virtanen,Coreografo
32535,artistic,7220,Eugenio Guglielminetti,Scenografo
32535,artistic,5208,Mariolina Bono,Costumista
32535,technical,11563,La Cittadella dello Spettacolo,Realizzazione
32535,technical,7173,"Farani, Roma",Sartoria
32535,technical,8418,"Pedrazzoli, Milano",Calzature
32535,technical,7159,"Mario Audello, Torino",Parrucche
32535,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32536,artistic,4237,Jean-Pierre Ponnelle,"Costumista,Regista,Scenografo"
32536,technical,6425,"Teatro alla Scala, Milano","Attrezzeria,Calzature,Parrucche"
32536,technical,7159,"Mario Audello, Torino",Parrucche
32537,artistic,10228,Annie Colombatto,Regista
32537,artistic,10229,Mauricia Pioline,Regista
32537,artistic,10222,Joseph Russillo,"Coreografo,Costumista"
32538,artistic,10225,Kurt Jooss,Coreografo
32538,artistic,10243,Hein Heckroth,Costumista
32538,artistic,10255,Hermann Markard,Luci
32538,artistic,10284,Jan Brazda,Video
32538,technical,8909,"Jacobelli, Roma",Sartoria
32538,technical,7158,"Brancato, Milano",Sartoria
32538,technical,7330,"Opernhaus, Zürich",Sartoria
32538,technical,8529,"Biagio, Milano",Calzature
32538,technical,7159,"Mario Audello, Torino",Parrucche
32539,artistic,10286,Eva Schaeffer,"Costumista,Scenografo"
32540,artistic,6348,Micha van Hoecke,"Coreografo,Costumista"
32540,technical,6441,"Teatro Regio, Torino",Realizzazione
32540,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32540,technical,11611,"Teatro Comunale, Firenze","Realizzazione,Sartoria"
32540,technical,8909,"Jacobelli, Roma",Sartoria
32540,technical,7159,"Mario Audello, Torino",Parrucche
32542,artistic,8430,Peter Busse,"Coreografo,Regista"
32542,artistic,8972,Enrico D’Assia,"Costumista,Scenografo"
32542,technical,6438,"Teatro dell’Opera, Roma",Sartoria
32542,technical,8418,"Pedrazzoli, Milano",Calzature
32542,technical,7159,"Mario Audello, Torino",Parrucche
32542,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32543,artistic,8983,Flavio Ambrosini,Regista
32543,artistic,8984,Pino Spagnulo,"Costumista,Scenografo"
32543,artistic,8985,Monica Roccon,Costumista
32543,technical,6441,"Teatro Regio, Torino",Calzature
32543,technical,6458,"Teatro Comunale, Treviso",Attrezzeria
32543,technical,8418,"Pedrazzoli, Milano",Calzature
32543,technical,7159,"Mario Audello, Torino",Parrucche
32544,artistic,8907,Mario Nasciguerra,Regista
32544,artistic,10386,Carlo Rapp,"Costumista,Scenografo"
32544,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
32544,technical,8529,"Biagio, Milano",Calzature
32544,technical,7159,"Mario Audello, Torino",Parrucche
32545,artistic,8995,Bernard De Coster,Regista
32545,technical,7522,"Grand Théâtre, Ginevra",Attrezzeria
32545,technical,8418,"Pedrazzoli, Milano",Calzature
32545,technical,7159,"Mario Audello, Torino",Parrucche
32546,artistic,8485,Sylvano Bussotti,"Costumista,Regista,Scenografo"
32546,artistic,8996,Sara Acquarone,Coreografo
32546,technical,7544,Annamode 68 S.r.l.,Costumista
32546,technical,8418,"Pedrazzoli, Milano",Calzature
32546,technical,7159,"Mario Audello, Torino",Parrucche
32546,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32547,artistic,8711,Renzo Giacchieri,"Regista,Scenografo"
32547,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
32547,technical,7159,"Mario Audello, Torino",Parrucche
32547,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32548,artistic,8601,Susanna Egri,Coreografo
32548,artistic,9022,Jurij Ljubimov,Regista
32548,artistic,8849,Boris Stetka,Assistente alla regia
32548,artistic,9023,David Borovskij,"Costumista,Scenografo"
32548,technical,8463,"La Bottega Veneziana, Treviso",Attrezzeria
32548,technical,7173,"Farani, Roma",Sartoria
32548,technical,8418,"Pedrazzoli, Milano",Calzature
32548,technical,7159,"Mario Audello, Torino",Parrucche
32549,artistic,3678,Ezio Frigerio,"Costumista,Scenografo"
32550,artistic,5247,Filippo Crivelli,Regista
32550,artistic,7357,Giulio Coltellacci,"Costumista,Scenografo"
32550,artistic,7339,Luigi Manzotti,Coreografo
32550,artistic,7356,Ugo Dell’Ara,Coreografo
32552,artistic,7177,Lamberto Puggelli,Regista
32552,artistic,6251,Paolo Bregni,Scenografo
32552,artistic,3620,Ercole Sormani,Scenografo
32552,artistic,8908,Massimo Bolongaro,Costumista
32552,technical,6438,"Teatro dell’Opera, Roma","Attrezzeria,Sartoria"
32552,technical,8909,"Jacobelli, Roma",Sartoria
32552,technical,8418,"Pedrazzoli, Milano",Calzature
32552,technical,7159,"Mario Audello, Torino",Parrucche
32552,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32553,artistic,7127,John Cranko,Coreografo
32553,artistic,8928,Jürgen Rose,"Costumista,Scenografo"
32554,artistic,7547,Ugo Gregoretti,Regista
32554,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
32554,technical,6441,"Teatro Regio, Torino",Realizzazione
32554,technical,11552,"Kirmann, Torino",Sartoria
32554,technical,11553,"Vincenti, Torino",Sartoria
32554,technical,7160,"Epoca (di Biagio), Milano",Calzature
32554,technical,7159,"Mario Audello, Torino",Parrucche
32554,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32555,artistic,8430,Peter Busse,Regista
32555,artistic,8431,Paolo Bernardi,"Costumista,Scenografo"
32555,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32555,technical,7166,"Tirelli, Roma",Sartoria
32555,technical,8418,"Pedrazzoli, Milano",Calzature
32555,technical,7159,"Mario Audello, Torino",Parrucche
32555,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32556,artistic,8430,Peter Busse,Regista
32556,artistic,8528,Alfonso Catà,Coreografo
32556,technical,7883,"G.P. 11, Roma",Sartoria
32556,technical,8077,"L.C.P., Roma",Calzature
32556,technical,7159,"Mario Audello, Torino",Parrucche
32557,artistic,5247,Filippo Crivelli,Regista
32557,artistic,8952,Tita Tegano,"Costumista,Scenografo"
32557,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32557,technical,7166,"Tirelli, Roma",Sartoria
32557,technical,8529,"Biagio, Milano",Calzature
32557,technical,7159,"Mario Audello, Torino",Parrucche
32557,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32558,artistic,11527,Susanna Attendoli,Assistente alla regia
32558,artistic,4275,Gianfranco De Bosio,Regista
32558,artistic,3809,Claudia Lawrence,Coreografo
32558,artistic,4333,Emanuele Luzzati,Scenografo
32558,artistic,4438,Santuzza Calì,Costumista
32558,artistic,4021,Anne Marie Heinreich,Assistente ai costumi
32558,technical,6441,"Teatro Regio, Torino",Attrezzeria
32558,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32558,technical,5400,Gabriella Saladino,Attrezzeria
32558,technical,11556,"Alessandro Bertolazzi, Firenze",Attrezzeria
32558,technical,11557,"Cooperativa della svolta Teatro del canto, Torino",Attrezzeria
32558,technical,11525,"Teatro Gioco Vita, Piacenza",Attrezzeria
32558,technical,7173,"Farani, Roma",Sartoria
32558,technical,8529,"Biagio, Milano",Calzature
32558,technical,7159,"Mario Audello, Torino",Parrucche
32558,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32559,artistic,8485,Sylvano Bussotti,"Costumista,Regista,Scenografo"
32559,artistic,3707,Ivan Stefanutti,Assistente alla regia
32559,artistic,11555,Paola Valsecchi,Assistente ai costumi
32559,technical,6441,"Teatro Regio, Torino",Parrucche
32559,technical,7544,Annamode 68 S.r.l.,Costumista
32559,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32559,technical,8529,"Biagio, Milano",Calzature
32559,technical,7159,"Mario Audello, Torino",Parrucche
32559,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32560,artistic,8485,Sylvano Bussotti,Regista
32560,artistic,8844,Antonio Zancanaro,"Costumista,Scenografo"
32560,artistic,3707,Ivan Stefanutti,Assistente alla regia
32560,technical,6518,"Teatro La Fenice, Venezia","Realizzazione,Attrezzeria,Sartoria"
32560,technical,7423,"Arditi, Roma",Calzature
32560,technical,7159,"Mario Audello, Torino",Parrucche
32561,artistic,4275,Gianfranco De Bosio,Regista
32561,artistic,8849,Boris Stetka,Assistente alla regia
32561,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
32561,technical,8463,"La Bottega Veneziana, Treviso",Realizzazione
32561,technical,26822,Roberto Devalle,Sartoria
32561,technical,8529,"Biagio, Milano",Calzature
32561,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32561,technical,7159,"Mario Audello, Torino",Parrucche
32562,artistic,6929,Michail Fokin,Coreografo
32562,artistic,6930,Aleksandr Benois,"Costumista,Scenografo"
32562,artistic,9893,Daniel Libert,Luci
32562,technical,21103,Ballet Théâtre Français de Nancy,"Attrezzeria,Calzature,Sartoria,Parrucche"
32563,artistic,21073,Carlo Maestrini,Regista
32563,artistic,3693,Pasquale Grossi,"Costumista,Scenografo"
32563,technical,6441,"Teatro Regio, Torino",Attrezzeria
32563,technical,9941,"Sormani, Milano",Realizzazione
32563,technical,7166,"Tirelli, Roma",Sartoria
32563,technical,8529,"Biagio, Milano",Calzature
32563,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32563,technical,7159,"Mario Audello, Torino",Parrucche
32564,artistic,3918,Pier Luigi Pizzi,"Costumista,Regista,Scenografo"
32564,artistic,8858,Richard Caceres,Coreografo
32564,technical,7522,"Grand Théâtre, Ginevra","Realizzazione,Attrezzeria"
32564,technical,7159,"Mario Audello, Torino",Parrucche
32564,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32565,artistic,3918,Pier Luigi Pizzi,"Costumista,Regista,Scenografo"
32565,artistic,3778,Sergio Rossi,Luci
32565,technical,8861,"Teatro Rossini, Pesaro",Realizzazione
32565,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32565,technical,7166,"Tirelli, Roma",Sartoria
32565,technical,8077,"L.C.P., Roma",Calzature
32565,technical,7159,"Mario Audello, Torino",Parrucche
32566,artistic,8874,Oscar Linhart,Regista
32566,artistic,8878,Vojtěch Štolfa,Scenografo
32566,artistic,8875,Alois Vobejda,Costumista
32566,technical,8877,"Teatro dell’Opera di Stato, Brno","Realizzazione,Attrezzeria,Sartoria,Parrucche"
32567,artistic,8901,Lucian Pintilie,Regista
32567,artistic,11550,Serge Peyrat,Regista
